scheduled_shipping_days,actual_shipping_days,delay_days,late_delivery_risk,shipping_mode,order_item_quantity,product_price,product_category,order_region,weather_risk_score,geopolitical_risk_score,port_congestion_index,supplier_dependency_ratio
5.0,8.9,3.9,1,Standard Class,7,185.07,Chemicals,South Asia,61.0,83.0,3.0,0.35
5.0,7.5,2.5,1,Standard Class,3,154.32,Apparel,East Asia,29.8,34.5,5.6,0.25
5.0,7.1,2.1,1,Standard Class,4,268.55,Electronics,North America,26.3,61.1,6.1,0.87
3.0,4.6,1.6,0,Second Class,2,283.45,Chemicals,East Asia,33.6,47.8,9.2,0.65
5.0,9.8,4.8,1,Standard Class,1,434.11,Electronics,East Asia,31.2,96.6,7.7,0.93
5.0,8.3,3.3,1,Standard Class,3,392.84,Electronics,Europe,7.8,88.2,8.1,0.55
5.0,11.1,6.1,1,Standard Class,9,158.23,Automotive,South Asia,80.2,88.2,1.9,0.54
5.0,10.4,5.4,1,Standard Class,1,466.35,Industrial Parts,North America,36.9,57.9,4.6,0.92
5.0,9.4,4.4,1,Standard Class,3,435.49,Apparel,Latin America,70.7,43.7,2.1,0.6
5.0,7.2,2.2,1,Standard Class,5,316.67,Chemicals,Latin America,28.0,65.2,1.9,0.51
5.0,9.9,4.9,1,Standard Class,3,19.13,Industrial Parts,East Asia,60.2,16.0,5.1,0.26
2.0,6.9,4.9,1,First Class,4,112.48,Automotive,South Asia,3.5,88.3,2.8,0.39
3.0,6.0,3.0,1,Second Class,4,396.77,Industrial Parts,South Asia,10.6,27.1,2.1,0.56
3.0,7.1,4.1,1,Second Class,1,232.34,Electronics,North America,36.5,82.7,7.3,0.56
3.0,4.8,1.8,0,Second Class,6,71.72,Electronics,North America,26.9,29.9,0.3,0.46
3.0,10.6,7.6,1,Second Class,7,210.05,Apparel,East Asia,35.3,52.2,7.5,0.67
5.0,11.0,6.0,1,Standard Class,7,113.83,Chemicals,East Asia,93.1,77.2,9.0,0.19
3.0,8.4,5.4,1,Second Class,6,447.36,Chemicals,East Asia,7.4,39.4,7.0,0.83
5.0,8.1,3.1,1,Standard Class,7,445.74,Automotive,Europe,46.3,35.8,1.9,0.71
3.0,6.8,3.8,1,Second Class,3,199.66,Apparel,South Asia,19.8,88.8,7.4,0.79
3.0,4.1,1.1,0,Second Class,5,77.32,Chemicals,East Asia,35.6,6.9,5.0,0.08
5.0,7.7,2.7,1,Standard Class,7,185.83,Electronics,South Asia,67.7,84.2,6.4,0.75
5.0,10.3,5.3,1,Standard Class,5,73.08,Apparel,Latin America,97.3,92.8,3.9,0.72
5.0,10.3,5.3,1,Standard Class,2,158.98,Industrial Parts,Latin America,69.5,56.3,1.9,0.07
3.0,7.5,4.5,1,Second Class,6,387.88,Apparel,South Asia,88.5,69.6,0.2,0.46
3.0,6.3,3.3,1,Second Class,7,153.05,Apparel,Latin America,14.7,86.1,7.4,0.32
2.0,3.2,1.2,0,First Class,2,276.66,Chemicals,Latin America,18.1,43.6,4.3,0.28
5.0,10.0,5.0,1,Standard Class,8,68.25,Automotive,Latin America,87.7,87.9,2.4,0.19
3.0,7.5,4.5,1,Second Class,5,180.34,Automotive,North America,60.8,37.2,6.2,0.28
5.0,11.1,6.1,1,Standard Class,8,29.42,Chemicals,North America,79.2,30.6,7.9,0.74
2.0,6.1,4.1,1,First Class,3,278.6,Chemicals,South Asia,22.3,98.3,5.3,0.87
5.0,7.7,2.7,1,Standard Class,2,180.34,Chemicals,South Asia,34.9,3.1,7.6,0.37
5.0,6.9,1.9,0,Standard Class,7,437.28,Automotive,Europe,8.1,32.0,3.4,0.31
5.0,8.2,3.2,1,Standard Class,5,202.35,Chemicals,North America,89.6,45.9,6.5,0.31
3.0,9.5,6.5,1,Second Class,5,283.31,Industrial Parts,South Asia,95.6,31.1,6.2,0.53
1.0,2.7,1.7,0,Same Day,8,488.56,Industrial Parts,North America,85.7,28.2,1.7,0.09
5.0,11.7,6.7,1,Standard Class,9,324.93,Electronics,Europe,43.7,37.1,7.4,0.57
5.0,10.0,5.0,1,Standard Class,8,255.23,Industrial Parts,South Asia,34.1,39.8,7.6,0.88
2.0,6.1,4.1,1,First Class,2,58.08,Apparel,South Asia,46.3,7.2,6.6,0.49
5.0,7.7,2.7,1,Standard Class,7,412.27,Electronics,South Asia,63.8,77.5,3.8,0.41
3.0,5.8,2.8,1,Second Class,5,324.77,Industrial Parts,South Asia,43.2,16.8,5.5,0.09
5.0,9.2,4.2,1,Standard Class,7,63.18,Apparel,East Asia,42.2,4.1,4.4,0.54
5.0,7.7,2.7,1,Standard Class,3,130.38,Industrial Parts,North America,43.1,59.0,0.0,0.17
3.0,7.0,4.0,1,Second Class,4,273.45,Apparel,North America,74.5,66.9,0.1,0.47
3.0,6.8,3.8,1,Second Class,7,32.08,Chemicals,North America,78.7,76.0,2.0,0.33
5.0,10.2,5.2,1,Standard Class,2,361.97,Apparel,Europe,87.1,8.8,9.1,0.28
5.0,8.5,3.5,1,Standard Class,2,121.62,Chemicals,East Asia,24.3,17.2,6.3,0.91
2.0,5.3,3.3,1,First Class,1,249.96,Apparel,North America,15.8,18.2,3.9,0.76
5.0,10.1,5.1,1,Standard Class,1,128.41,Apparel,North America,34.5,59.4,6.1,0.16
2.0,6.6,4.6,1,First Class,1,249.7,Industrial Parts,South Asia,42.0,89.0,0.6,0.33
5.0,9.6,4.6,1,Standard Class,6,102.94,Apparel,South Asia,70.2,70.6,1.0,0.68
5.0,7.7,2.7,1,Standard Class,5,301.02,Industrial Parts,South Asia,75.8,31.5,0.8,0.79
2.0,8.2,6.2,1,First Class,8,456.1,Apparel,North America,98.4,85.3,8.2,0.52
3.0,9.2,6.2,1,Second Class,5,405.59,Automotive,South Asia,37.8,67.0,10.0,0.86
5.0,8.9,3.9,1,Standard Class,1,128.35,Electronics,North America,40.3,68.8,2.2,0.38
3.0,8.3,5.3,1,Second Class,8,254.07,Industrial Parts,Europe,54.2,95.7,4.8,0.12
5.0,9.1,4.1,1,Standard Class,6,217.32,Industrial Parts,Europe,82.0,95.0,1.3,0.9
5.0,11.1,6.1,1,Standard Class,8,483.08,Chemicals,Latin America,66.1,38.6,8.8,0.42
1.0,4.7,3.7,1,Same Day,2,401.42,Automotive,East Asia,57.3,63.6,1.6,0.07
3.0,8.9,5.9,1,Second Class,8,62.64,Chemicals,South Asia,64.8,20.2,5.2,0.7
3.0,5.0,2.0,0,Second Class,6,92.59,Automotive,South Asia,46.4,41.2,5.8,0.28
5.0,12.4,7.4,1,Standard Class,1,353.99,Automotive,East Asia,75.9,27.3,4.8,0.13
5.0,6.3,1.3,0,Standard Class,1,88.33,Apparel,East Asia,7.5,36.7,0.6,0.81
5.0,8.4,3.4,1,Standard Class,5,475.73,Chemicals,Latin America,50.9,67.5,6.9,0.27
5.0,9.3,4.3,1,Standard Class,7,496.54,Electronics,East Asia,80.7,21.0,8.9,0.54
3.0,6.2,3.2,1,Second Class,4,391.4,Automotive,North America,30.3,18.0,0.9,0.6
5.0,11.3,6.3,1,Standard Class,5,23.13,Automotive,South Asia,84.3,37.9,7.3,0.9
2.0,6.3,4.3,1,First Class,3,246.54,Industrial Parts,East Asia,78.3,9.8,8.2,0.41
5.0,10.8,5.8,1,Standard Class,2,208.98,Apparel,North America,58.1,81.4,1.6,0.5
5.0,10.7,5.7,1,Standard Class,2,401.77,Electronics,East Asia,25.2,95.8,9.9,0.32
5.0,9.3,4.3,1,Standard Class,5,150.63,Automotive,North America,86.1,80.1,3.0,0.47
5.0,5.3,0.3,0,Standard Class,4,199.2,Industrial Parts,Europe,3.0,53.1,3.1,0.06
5.0,11.6,6.6,1,Standard Class,2,55.82,Chemicals,North America,59.3,67.4,5.7,0.82
1.0,4.9,3.9,1,Same Day,5,177.89,Automotive,Latin America,78.3,80.6,8.2,0.11
5.0,8.5,3.5,1,Standard Class,9,487.19,Industrial Parts,North America,48.5,6.8,4.6,0.27
2.0,2.5,0.5,0,First Class,8,471.65,Chemicals,East Asia,10.3,41.8,5.5,0.7
5.0,9.7,4.7,1,Standard Class,9,377.63,Apparel,Europe,83.4,14.4,6.2,0.63
1.0,8.3,7.3,1,Same Day,9,454.56,Chemicals,Europe,90.9,9.1,7.9,0.73
5.0,10.4,5.4,1,Standard Class,8,113.47,Automotive,North America,56.3,75.9,6.5,0.5
2.0,9.4,7.4,1,First Class,9,314.7,Electronics,East Asia,78.7,85.8,1.7,0.89
5.0,9.0,4.0,1,Standard Class,4,254.99,Chemicals,Europe,61.1,8.4,6.0,0.9
3.0,6.9,3.9,1,Second Class,8,217.12,Electronics,North America,57.3,17.9,2.1,0.73
2.0,4.0,2.0,0,First Class,2,169.17,Electronics,North America,13.1,22.1,4.4,0.34
5.0,9.3,4.3,1,Standard Class,9,434.5,Chemicals,North America,43.7,85.7,8.7,0.09
5.0,8.3,3.3,1,Standard Class,9,247.41,Apparel,Europe,67.9,91.4,1.2,0.54
5.0,8.2,3.2,1,Standard Class,3,364.78,Chemicals,South Asia,45.4,76.5,3.6,0.06
2.0,7.1,5.1,1,First Class,6,355.92,Industrial Parts,East Asia,61.8,79.6,5.6,0.78
5.0,10.1,5.1,1,Standard Class,7,76.67,Electronics,Latin America,89.5,34.3,8.7,0.58
5.0,8.6,3.6,1,Standard Class,3,33.98,Automotive,Latin America,36.6,40.8,7.8,0.61
5.0,8.1,3.1,1,Standard Class,5,421.58,Electronics,East Asia,82.8,28.0,4.2,0.1
5.0,9.8,4.8,1,Standard Class,1,250.26,Automotive,South Asia,2.9,95.8,5.0,0.58
2.0,7.6,5.6,1,First Class,3,406.94,Industrial Parts,East Asia,85.3,72.8,8.5,0.21
5.0,8.1,3.1,1,Standard Class,8,155.56,Industrial Parts,North America,10.7,34.1,8.8,0.41
3.0,6.3,3.3,1,Second Class,3,432.3,Industrial Parts,East Asia,32.1,13.6,5.3,0.34
2.0,5.0,3.0,1,First Class,8,417.1,Chemicals,East Asia,51.3,19.5,2.0,0.27
5.0,8.6,3.6,1,Standard Class,9,197.02,Electronics,Europe,65.0,20.4,5.0,0.45
3.0,8.2,5.2,1,Second Class,6,211.73,Automotive,Latin America,95.3,61.5,9.3,0.74
5.0,6.0,1.0,0,Standard Class,7,181.94,Industrial Parts,Latin America,30.7,90.3,6.1,0.26
3.0,9.2,6.2,1,Second Class,6,27.06,Industrial Parts,North America,8.5,86.9,7.7,0.51
5.0,6.9,1.9,0,Standard Class,8,346.95,Automotive,North America,45.9,7.0,0.2,0.37
3.0,6.4,3.4,1,Second Class,7,143.64,Electronics,Europe,34.5,70.9,6.3,0.64
5.0,8.1,3.1,1,Standard Class,1,443.17,Electronics,North America,60.0,16.8,6.0,0.56
5.0,11.1,6.1,1,Standard Class,3,449.71,Automotive,South Asia,92.3,31.0,4.7,0.64
5.0,13.1,8.1,1,Standard Class,3,364.06,Apparel,Europe,64.3,54.4,6.8,0.93
5.0,11.6,6.6,1,Standard Class,3,98.97,Electronics,Europe,57.8,84.1,8.6,0.51
3.0,5.1,2.1,1,Second Class,4,53.75,Automotive,East Asia,24.6,23.7,9.3,0.14
5.0,9.7,4.7,1,Standard Class,1,410.06,Automotive,East Asia,26.5,87.4,2.6,0.09
3.0,8.6,5.6,1,Second Class,2,447.6,Industrial Parts,South Asia,43.6,73.5,5.0,0.1
5.0,7.2,2.2,1,Standard Class,5,182.5,Automotive,Europe,89.1,67.4,3.0,0.37
3.0,8.9,5.9,1,Second Class,6,182.95,Chemicals,Europe,57.9,13.3,4.2,0.7
5.0,8.5,3.5,1,Standard Class,9,201.24,Industrial Parts,East Asia,49.5,47.4,5.0,0.81
5.0,9.9,4.9,1,Standard Class,2,415.53,Industrial Parts,Latin America,54.3,27.5,7.9,0.58
5.0,12.9,7.9,1,Standard Class,9,356.47,Electronics,Latin America,83.4,58.8,9.2,0.48
3.0,7.4,4.4,1,Second Class,7,69.77,Apparel,East Asia,67.8,67.4,5.9,0.81
5.0,10.5,5.5,1,Standard Class,9,321.0,Electronics,North America,92.7,6.5,9.9,0.1
2.0,7.4,5.4,1,First Class,4,14.79,Chemicals,Europe,58.2,64.4,5.7,0.34
2.0,5.5,3.5,1,First Class,7,358.09,Industrial Parts,South Asia,19.6,49.8,8.1,0.1
5.0,7.0,2.0,0,Standard Class,1,384.67,Industrial Parts,Latin America,1.9,83.9,1.4,0.89
3.0,5.5,2.5,1,Second Class,8,409.32,Automotive,North America,31.7,79.3,0.1,0.13
5.0,6.7,1.7,0,Standard Class,7,316.56,Apparel,Europe,6.3,41.3,0.3,0.91
5.0,11.5,6.5,1,Standard Class,7,98.49,Apparel,North America,40.7,97.6,8.9,0.71
3.0,7.1,4.1,1,Second Class,2,398.94,Automotive,Europe,18.8,58.7,0.7,0.5
3.0,9.1,6.1,1,Second Class,9,450.9,Chemicals,Europe,40.5,96.4,6.1,0.33
3.0,8.8,5.8,1,Second Class,8,320.56,Apparel,East Asia,39.9,71.9,5.8,0.53
5.0,6.9,1.9,0,Standard Class,1,144.81,Industrial Parts,East Asia,27.6,40.8,7.8,0.63
5.0,7.0,2.0,0,Standard Class,1,97.89,Chemicals,South Asia,65.3,23.4,3.1,0.48
5.0,7.5,2.5,1,Standard Class,5,123.42,Electronics,South Asia,43.3,46.5,3.5,0.88
3.0,7.4,4.4,1,Second Class,2,18.28,Electronics,North America,89.3,93.6,3.5,0.18
5.0,7.1,2.1,1,Standard Class,1,14.98,Chemicals,East Asia,7.6,13.0,1.7,0.17
3.0,6.5,3.5,1,Second Class,8,155.55,Industrial Parts,Europe,41.1,46.0,2.1,0.75
5.0,8.3,3.3,1,Standard Class,4,462.25,Electronics,East Asia,77.6,34.7,2.0,0.55
5.0,6.6,1.6,0,Standard Class,2,314.45,Industrial Parts,Europe,49.5,86.7,1.5,0.42
5.0,13.2,8.2,1,Standard Class,5,199.19,Automotive,East Asia,96.6,80.4,7.7,0.79
5.0,10.1,5.1,1,Standard Class,6,15.32,Apparel,Europe,17.5,55.2,6.1,0.9
5.0,9.1,4.1,1,Standard Class,8,494.95,Chemicals,North America,31.6,41.5,5.7,0.52
2.0,5.0,3.0,1,First Class,7,233.36,Apparel,East Asia,11.6,68.4,6.8,0.56
2.0,5.4,3.4,1,First Class,7,495.84,Automotive,Latin America,24.7,95.3,3.4,0.1
5.0,8.6,3.6,1,Standard Class,1,362.87,Electronics,Latin America,67.3,10.1,7.3,0.5
5.0,8.2,3.2,1,Standard Class,3,35.11,Industrial Parts,Europe,48.7,89.9,2.7,0.07
5.0,9.3,4.3,1,Standard Class,3,430.92,Industrial Parts,North America,16.2,29.4,8.2,0.42
2.0,4.8,2.8,1,First Class,7,269.9,Automotive,Europe,47.5,0.4,6.2,0.92
5.0,11.5,6.5,1,Standard Class,2,231.84,Chemicals,North America,84.7,74.1,8.2,0.74
2.0,7.4,5.4,1,First Class,7,381.35,Apparel,South Asia,44.0,78.8,0.5,0.71
5.0,11.0,6.0,1,Standard Class,9,389.65,Electronics,East Asia,1.3,30.5,8.4,0.76
5.0,6.7,1.7,0,Standard Class,1,400.25,Chemicals,North America,5.5,77.8,1.0,0.81
2.0,6.0,4.0,1,First Class,2,382.66,Automotive,Europe,43.8,79.8,6.7,0.09
5.0,8.9,3.9,1,Standard Class,6,324.22,Automotive,South Asia,59.3,67.5,2.3,0.84
5.0,10.6,5.6,1,Standard Class,2,341.05,Industrial Parts,Europe,88.7,3.9,0.5,0.75
5.0,9.0,4.0,1,Standard Class,2,430.71,Electronics,Latin America,98.2,66.7,2.6,0.67
5.0,11.3,6.3,1,Standard Class,5,348.36,Chemicals,Latin America,98.0,93.2,4.0,0.42
5.0,5.8,0.8,0,Standard Class,7,59.67,Industrial Parts,East Asia,55.8,62.0,1.4,0.32
3.0,5.0,2.0,0,Second Class,4,326.3,Electronics,East Asia,3.6,36.7,1.0,0.22
3.0,8.2,5.2,1,Second Class,6,93.3,Apparel,South Asia,21.3,56.3,9.9,0.36
5.0,8.7,3.7,1,Standard Class,3,16.98,Apparel,Latin America,43.4,99.3,0.8,0.84
2.0,2.9,0.9,0,First Class,4,114.94,Industrial Parts,North America,88.0,47.3,1.9,0.1
5.0,9.5,4.5,1,Standard Class,4,85.66,Chemicals,Latin America,2.2,84.2,2.5,0.7
5.0,5.1,0.1,0,Standard Class,4,60.03,Electronics,East Asia,50.9,13.9,3.2,0.13
5.0,5.0,-0.0,0,Standard Class,1,115.34,Apparel,Europe,65.3,5.6,1.3,0.16
5.0,9.0,4.0,1,Standard Class,4,286.15,Apparel,South Asia,28.8,39.0,8.4,0.23
5.0,10.2,5.2,1,Standard Class,4,84.22,Chemicals,Latin America,31.6,13.8,9.2,0.66
1.0,5.4,4.4,1,Same Day,6,146.92,Industrial Parts,North America,38.8,33.1,5.5,0.82
5.0,6.0,1.0,0,Standard Class,9,426.3,Automotive,North America,27.5,71.5,5.7,0.18
5.0,7.1,2.1,1,Standard Class,6,445.15,Electronics,North America,43.7,44.5,9.9,0.26
5.0,8.8,3.8,1,Standard Class,6,173.21,Apparel,South Asia,15.8,32.1,8.8,0.62
3.0,8.4,5.4,1,Second Class,7,450.49,Automotive,North America,19.9,89.2,4.1,0.46
2.0,6.5,4.5,1,First Class,7,297.01,Chemicals,North America,3.7,0.9,7.6,0.62
5.0,8.3,3.3,1,Standard Class,1,120.92,Industrial Parts,Latin America,41.1,81.4,2.7,0.19
5.0,8.2,3.2,1,Standard Class,8,379.6,Electronics,South Asia,70.7,62.1,0.5,0.46
5.0,4.8,0.0,0,Standard Class,1,461.83,Chemicals,Europe,50.6,4.6,0.2,0.36
5.0,7.8,2.8,1,Standard Class,9,333.03,Industrial Parts,Europe,53.1,3.4,5.4,0.44
5.0,7.0,2.0,0,Standard Class,4,108.65,Chemicals,North America,45.0,17.2,5.0,0.32
5.0,10.1,5.1,1,Standard Class,9,52.08,Apparel,East Asia,58.5,97.7,1.5,0.18
5.0,8.7,3.7,1,Standard Class,8,122.41,Apparel,South Asia,23.0,8.6,8.5,0.65
5.0,8.5,3.5,1,Standard Class,9,175.87,Automotive,East Asia,20.8,73.9,5.8,0.65
5.0,9.0,4.0,1,Standard Class,6,173.53,Chemicals,South Asia,94.2,40.2,3.8,0.29
2.0,5.5,3.5,1,First Class,9,254.29,Apparel,South Asia,45.0,23.7,5.1,0.57
2.0,7.5,5.5,1,First Class,4,257.53,Industrial Parts,Latin America,82.7,57.5,1.0,0.92
5.0,12.5,7.5,1,Standard Class,3,241.0,Automotive,North America,91.7,36.8,9.0,0.53
5.0,7.1,2.1,1,Standard Class,3,178.47,Electronics,Latin America,61.5,31.0,2.9,0.33
5.0,4.9,0.0,0,Standard Class,8,62.35,Chemicals,East Asia,29.9,24.0,1.7,0.33
5.0,8.5,3.5,1,Standard Class,2,214.98,Apparel,East Asia,68.0,45.8,4.3,0.8
3.0,5.6,2.6,1,Second Class,6,493.02,Industrial Parts,Europe,43.1,17.0,2.8,0.49
5.0,9.3,4.3,1,Standard Class,9,330.4,Chemicals,Latin America,97.3,85.2,3.1,0.29
2.0,6.4,4.4,1,First Class,9,225.49,Industrial Parts,Latin America,81.1,59.2,8.2,0.62
2.0,10.1,8.1,1,First Class,8,50.91,Automotive,Latin America,81.5,6.3,5.5,0.83
5.0,11.8,6.8,1,Standard Class,8,114.49,Apparel,Europe,58.9,45.7,9.3,0.7
5.0,7.2,2.2,1,Standard Class,1,291.58,Apparel,Latin America,0.8,63.0,9.5,0.13
5.0,11.0,6.0,1,Standard Class,7,253.96,Automotive,Latin America,83.2,86.2,9.9,0.36
5.0,7.9,2.9,1,Standard Class,1,19.41,Industrial Parts,Latin America,2.5,2.3,1.3,0.78
5.0,9.3,4.3,1,Standard Class,9,52.26,Chemicals,Latin America,12.2,45.6,9.0,0.43
5.0,10.9,5.9,1,Standard Class,3,184.44,Industrial Parts,East Asia,83.9,70.6,2.9,0.95
2.0,3.8,1.8,0,First Class,1,79.0,Chemicals,North America,21.9,19.6,6.3,0.36
5.0,11.7,6.7,1,Standard Class,8,479.34,Automotive,East Asia,84.1,22.1,8.8,0.87
5.0,8.2,3.2,1,Standard Class,7,26.72,Electronics,Latin America,23.6,49.0,0.9,0.46
3.0,8.4,5.4,1,Second Class,2,487.28,Chemicals,South Asia,77.1,88.4,1.5,0.89
3.0,6.7,3.7,1,Second Class,7,331.71,Apparel,South Asia,54.2,39.8,7.3,0.43
5.0,9.1,4.1,1,Standard Class,5,209.54,Apparel,Europe,67.1,48.4,3.5,0.47
2.0,7.4,5.4,1,First Class,7,274.32,Apparel,East Asia,83.8,63.6,6.6,0.54
5.0,5.4,0.4,0,Standard Class,7,210.96,Industrial Parts,Europe,98.4,31.1,1.1,0.09
5.0,7.5,2.5,1,Standard Class,2,290.87,Industrial Parts,Europe,8.6,86.7,9.7,0.13
5.0,10.1,5.1,1,Standard Class,2,84.48,Industrial Parts,South Asia,68.5,96.2,5.0,0.82
5.0,10.0,5.0,1,Standard Class,7,68.81,Apparel,East Asia,95.9,65.0,8.7,0.29
2.0,4.9,2.9,1,First Class,3,269.01,Chemicals,North America,37.4,63.8,6.7,0.61
3.0,5.4,2.4,1,Second Class,4,44.96,Apparel,East Asia,33.4,67.4,9.5,0.28
2.0,5.9,3.9,1,First Class,7,153.32,Chemicals,Europe,68.0,19.4,5.7,0.37
5.0,10.0,5.0,1,Standard Class,2,464.18,Industrial Parts,Latin America,40.2,73.2,3.1,0.59
5.0,7.0,2.0,0,Standard Class,2,439.34,Electronics,Europe,21.4,34.7,6.1,0.35
5.0,11.2,6.2,1,Standard Class,9,417.39,Industrial Parts,East Asia,16.1,99.3,10.0,0.7
5.0,8.9,3.9,1,Standard Class,1,258.51,Automotive,South Asia,19.3,75.2,8.2,0.51
3.0,9.3,6.3,1,Second Class,3,23.66,Chemicals,East Asia,70.4,58.4,4.5,0.73
3.0,9.2,6.2,1,Second Class,4,69.47,Electronics,North America,91.9,91.2,8.2,0.24
5.0,10.7,5.7,1,Standard Class,5,460.53,Industrial Parts,Latin America,80.6,97.0,7.0,0.63
5.0,12.8,7.8,1,Standard Class,3,419.84,Electronics,Latin America,44.8,81.8,9.4,0.33
5.0,8.4,3.4,1,Standard Class,9,194.5,Apparel,Europe,52.9,75.7,3.6,0.37
5.0,7.3,2.3,1,Standard Class,5,367.2,Chemicals,East Asia,62.0,6.1,0.4,0.22
5.0,9.0,4.0,1,Standard Class,7,428.72,Automotive,South Asia,58.0,70.6,0.9,0.17
5.0,10.1,5.1,1,Standard Class,7,313.96,Apparel,North America,96.8,33.6,7.7,0.84
5.0,10.3,5.3,1,Standard Class,9,428.23,Electronics,Europe,88.7,93.0,6.9,0.9
5.0,8.7,3.7,1,Standard Class,2,129.89,Industrial Parts,East Asia,4.4,61.2,7.3,0.4
5.0,10.9,5.9,1,Standard Class,3,236.45,Chemicals,South Asia,83.6,37.1,6.7,0.74
5.0,7.5,2.5,1,Standard Class,4,293.73,Automotive,East Asia,11.4,33.9,4.6,0.77
3.0,6.5,3.5,1,Second Class,8,319.27,Industrial Parts,South Asia,69.0,55.5,0.7,0.18
5.0,10.7,5.7,1,Standard Class,1,493.63,Automotive,East Asia,28.6,49.1,8.4,0.9
1.0,4.3,3.3,1,Same Day,9,424.51,Chemicals,East Asia,77.3,39.1,1.8,0.78
5.0,10.0,5.0,1,Standard Class,5,37.08,Electronics,Europe,0.9,20.8,9.9,0.76
5.0,8.1,3.1,1,Standard Class,4,92.88,Automotive,East Asia,38.2,79.6,2.1,0.88
5.0,7.5,2.5,1,Standard Class,8,332.0,Chemicals,East Asia,2.2,43.3,0.8,0.37
5.0,12.0,7.0,1,Standard Class,9,127.85,Automotive,Europe,95.4,9.9,3.8,0.85
2.0,5.1,3.1,1,First Class,3,87.89,Industrial Parts,Europe,1.5,8.5,3.3,0.95
5.0,7.5,2.5,1,Standard Class,4,336.66,Automotive,Latin America,15.5,23.8,9.8,0.26
2.0,6.7,4.7,1,First Class,1,272.85,Industrial Parts,Latin America,53.9,55.2,3.9,0.16
2.0,4.3,2.3,1,First Class,3,404.54,Industrial Parts,Europe,64.6,14.8,0.5,0.15
5.0,10.1,5.1,1,Standard Class,5,166.49,Chemicals,North America,72.9,21.5,9.9,0.39
5.0,10.9,5.9,1,Standard Class,8,171.55,Apparel,South Asia,24.7,50.2,7.9,0.78
3.0,10.2,7.2,1,Second Class,1,83.74,Automotive,Europe,30.1,21.8,10.0,0.73
5.0,8.9,3.9,1,Standard Class,1,329.61,Electronics,Latin America,24.0,85.8,3.2,0.23
3.0,6.4,3.4,1,Second Class,3,357.36,Industrial Parts,East Asia,24.4,59.0,1.2,0.53
5.0,7.8,2.8,1,Standard Class,9,77.83,Apparel,Europe,78.2,8.6,4.0,0.38
5.0,9.6,4.6,1,Standard Class,9,134.52,Industrial Parts,Europe,94.8,14.0,1.4,0.8
5.0,9.8,4.8,1,Standard Class,1,85.59,Apparel,Latin America,59.6,19.5,1.5,0.77
5.0,9.9,4.9,1,Standard Class,4,376.36,Apparel,Latin America,15.7,63.0,9.0,0.78
2.0,7.4,5.4,1,First Class,8,112.46,Electronics,North America,6.5,10.6,9.9,0.52
5.0,11.6,6.6,1,Standard Class,2,84.6,Apparel,Latin America,23.9,4.3,9.9,0.78
2.0,7.7,5.7,1,First Class,4,44.23,Electronics,Latin America,17.8,72.8,4.4,0.71
5.0,9.7,4.7,1,Standard Class,7,417.34,Chemicals,Latin America,57.9,47.8,2.4,0.52
5.0,8.9,3.9,1,Standard Class,7,70.75,Industrial Parts,East Asia,69.8,84.9,1.7,0.75
5.0,7.0,2.0,0,Standard Class,5,24.54,Electronics,Europe,0.5,79.3,3.8,0.39
5.0,9.1,4.1,1,Standard Class,7,41.51,Industrial Parts,Europe,44.0,27.4,6.0,0.75
5.0,8.3,3.3,1,Standard Class,6,189.75,Automotive,Latin America,62.3,19.2,7.4,0.61
5.0,8.9,3.9,1,Standard Class,2,302.36,Chemicals,North America,19.3,51.6,5.2,0.83
2.0,7.2,5.2,1,First Class,9,205.12,Automotive,Latin America,90.1,8.0,8.4,0.85
5.0,10.5,5.5,1,Standard Class,5,233.15,Automotive,North America,54.9,63.3,9.2,0.4
5.0,7.9,2.9,1,Standard Class,2,460.46,Apparel,Europe,34.5,1.2,8.9,0.31
2.0,5.4,3.4,1,First Class,6,381.87,Apparel,North America,1.9,80.3,3.7,0.3
3.0,6.9,3.9,1,Second Class,5,177.11,Automotive,North America,48.4,89.1,9.5,0.34
5.0,7.7,2.7,1,Standard Class,2,85.61,Apparel,South Asia,33.6,99.6,9.2,0.1
5.0,10.2,5.2,1,Standard Class,7,377.09,Industrial Parts,North America,97.0,34.4,4.1,0.89
2.0,6.0,4.0,1,First Class,2,291.03,Apparel,North America,37.9,56.2,4.2,0.16
5.0,11.0,6.0,1,Standard Class,7,481.5,Automotive,East Asia,92.1,86.3,0.8,0.84
5.0,10.3,5.3,1,Standard Class,6,455.14,Apparel,Europe,68.6,46.2,9.4,0.49
5.0,8.7,3.7,1,Standard Class,4,286.18,Apparel,Latin America,7.4,32.9,0.9,0.86
2.0,7.9,5.9,1,First Class,4,44.26,Electronics,South Asia,93.3,4.9,4.9,0.89
5.0,10.9,5.9,1,Standard Class,6,25.17,Electronics,North America,16.8,39.4,7.2,0.79
1.0,4.5,3.5,1,Same Day,9,420.38,Automotive,East Asia,44.8,7.9,8.8,0.42
5.0,10.6,5.6,1,Standard Class,6,352.04,Industrial Parts,East Asia,92.3,36.3,5.7,0.42
3.0,10.0,7.0,1,Second Class,6,284.48,Chemicals,Latin America,82.9,34.3,6.8,0.92
5.0,8.7,3.7,1,Standard Class,1,347.57,Chemicals,Latin America,48.8,64.7,7.1,0.35
5.0,7.6,2.6,1,Standard Class,5,274.5,Automotive,Europe,20.7,36.6,0.2,0.42
