scheduled_shipping_days,actual_shipping_days,delay_days,late_delivery_risk,shipping_mode,order_item_quantity,product_price,product_category,order_region,weather_risk_score,geopolitical_risk_score,port_congestion_index,supplier_dependency_ratio,order_value,scheduled_density,unit_item_value,log_order_value,scheduled_days_sq,is_express,high_supplier_dep,high_weather_risk,distance_km,normalized_route_distance,same_region_indicator,cross_region_indicator,trade_dependency_score,economic_risk_score,gdp_growth_rate,logistics_perf_index,infrastructure_quality,precipitation_risk,natural_hazard_score,risk_composite_index,delay_risk_ratio,cost_efficiency_ratio,weather_x_port,weather_x_geo,supplier_x_port,scheduled_x_weather,trade_x_geo,weather_x_infra,econ_x_supplier,weather_x_port_x_supplier,region_x_mode,category_x_mode
5.0,12.5,7.5,1,Standard Class,1,318.0,Industrial Parts,Latin America,31.9,45.1,4.5,0.89,318.0,0.19607843137254904,289.09090909090907,5.765191102784844,25.0,0,1,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,27.115,39.13,0.5021450000000001,11.312056737588652,62.352941176470594,143.54999999999998,1438.69,4.005,159.5,3346.42,60.60999999999999,52.065,127.75949999999999,Latin America_Standard Class,Industrial Parts_Standard Class
3.0,11.0,8.0,1,Second Class,5,255.6,Automotive,South Asia,82.7,51.3,6.9,0.87,1278.0,1.6129032258064515,50.11764705882353,7.153833801578843,9.0,0,1,1,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,70.295,70.74000000000001,0.722385,25.21341463414634,82.45161290322581,570.63,4242.51,6.003,248.10000000000002,4232.25,124.05000000000001,39.15,496.4481,South Asia_Second Class,Automotive_Second Class
5.0,9.8,4.8,1,Standard Class,7,487.73,Apparel,East Asia,89.2,33.8,8.4,0.48,3414.11,1.3725490196078431,68.6943661971831,8.135964982320687,25.0,0,0,1,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,75.82000000000001,73.79,0.6853099999999999,24.640883977900554,95.63333333333334,749.2800000000001,3014.96,4.032,446.0,2974.3999999999996,89.2,19.776,359.6544,East Asia_Standard Class,Apparel_Standard Class
2.0,4.2,2.2,1,First Class,2,107.08,Apparel,Europe,5.8,46.8,2.5,0.75,214.16,0.9523809523809523,50.99047619047619,5.371381937405042,4.0,0,1,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,4.93,21.81,0.34299,1.5466666666666666,50.99047619047619,14.5,271.44,1.875,11.6,3201.12,5.2200000000000015,24.075000000000003,10.875,Europe_First Class,Apparel_First Class
3.0,8.6,5.6,1,Second Class,8,394.79,Chemicals,East Asia,51.0,88.3,6.7,0.94,3158.32,2.5806451612903225,48.73950617283951,8.058112093550877,9.0,0,1,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,43.35,65.125,0.6930249999999999,14.088397790055248,127.35161290322581,341.7,4503.3,6.298,153.0,7770.4,51.0,38.728,321.198,East Asia_Second Class,Chemicals_Second Class
3.0,5.6,2.6,1,Second Class,6,340.67,Chemicals,North America,42.0,34.5,1.2,0.35,2044.02,1.9354838709677418,55.847540983606564,7.623162848380179,9.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,35.699999999999996,31.125,0.337325,10.526315789473683,109.89354838709677,50.4,1449.0,0.42,126.0,1794.0,25.199999999999985,8.575,17.639999999999997,North America_Second Class,Chemicals_Second Class
5.0,6.0,1.0,0,Standard Class,3,487.47,Industrial Parts,North America,39.3,4.5,1.1,0.61,1462.41,0.5882352941176471,157.2483870967742,7.28852460782825,25.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,33.404999999999994,22.11,0.31311500000000003,9.849624060150374,95.58235294117648,43.23,176.85,0.671,196.5,234.0,23.579999999999984,14.945,26.370299999999997,North America_Standard Class,Industrial Parts_Standard Class
5.0,9.2,4.2,1,Standard Class,2,467.7,Chemicals,Latin America,37.1,25.6,2.8,0.56,935.4,0.3921568627450981,222.7142857142857,6.842042735616755,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,31.535,31.494999999999997,0.40508,13.156028368794326,91.70588235294117,103.88,949.7600000000001,1.568,185.5,1899.5200000000002,70.49,32.760000000000005,58.1728,Latin America_Standard Class,Chemicals_Standard Class
3.0,5.7,2.7,1,Second Class,8,73.0,Electronics,Latin America,53.2,45.4,1.3,0.54,584.0,2.5806451612903225,9.012345679012347,6.371611847231857,9.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,45.22,39.19,0.46286,18.865248226950353,23.548387096774192,69.16000000000001,2415.28,0.7020000000000001,159.60000000000002,3368.68,101.08,31.590000000000003,37.34640000000001,Latin America_Second Class,Electronics_Second Class
3.0,8.5,5.5,1,Second Class,4,160.78,Industrial Parts,Latin America,13.0,53.3,4.5,0.89,643.12,1.2903225806451613,39.21463414634147,6.467885044149796,9.0,0,1,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,11.049999999999999,32.675,0.454125,4.609929078014184,51.86451612903226,58.5,692.9,4.005,39.0,3954.86,24.7,52.065,52.065,Latin America_Second Class,Industrial Parts_Second Class
5.0,10.8,5.8,1,Standard Class,7,426.89,Electronics,Europe,87.1,42.7,8.7,0.16,2988.23,1.3725490196078431,60.125352112676055,8.00277110813584,25.0,0,0,1,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,74.035,75.97,0.627205,23.226666666666667,83.70392156862745,757.7699999999999,3719.17,1.392,435.5,2920.6800000000003,78.39000000000003,5.136,121.24319999999999,Europe_Standard Class,Electronics_Standard Class
1.0,3.7,2.7,1,Same Day,7,122.04,Chemicals,East Asia,55.8,82.7,0.7,0.51,854.2800000000001,6.363636363636363,17.1887323943662,6.751428900705244,1.0,1,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,47.43,47.885,0.5265650000000001,15.414364640883976,110.94545454545454,39.059999999999995,4614.66,0.357,55.8,7277.6,55.8,21.012,19.920599999999997,East Asia_Same Day,Chemicals_Same Day
2.0,5.0,3.0,1,First Class,9,195.48,Industrial Parts,North America,34.7,91.5,3.6,0.07,1759.32,4.285714285714286,21.48131868131868,7.473250889687093,4.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,29.495,49.290000000000006,0.414185,8.696741854636592,93.08571428571427,124.92000000000002,3175.05,0.25200000000000006,69.4,4758.0,20.81999999999999,1.715,8.744400000000002,North America_First Class,Industrial Parts_First Class
5.0,5.5,0.5,0,Standard Class,8,316.72,Apparel,East Asia,24.3,48.7,2.1,0.33,2533.76,1.5686274509803924,39.10123456790124,7.837854236987152,25.0,0,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,20.655,29.41,0.36131500000000005,6.712707182320442,62.10196078431373,51.03,1183.41,0.6930000000000001,121.5,4285.6,24.3,13.596000000000002,16.8399,East Asia_Standard Class,Apparel_Standard Class
2.0,6.4,4.4,1,First Class,8,285.83,Automotive,Europe,61.7,7.6,4.6,0.66,2286.64,3.8095238095238093,35.287654320987656,7.735275997462692,4.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,52.445,43.464999999999996,0.48316000000000003,16.453333333333333,136.1095238095238,283.82,468.92,3.036,123.4,519.84,55.53000000000002,21.186000000000003,187.3212,Europe_First Class,Automotive_First Class
5.0,9.2,4.2,1,Standard Class,7,323.9,Apparel,East Asia,78.7,42.1,6.3,0.75,2267.2999999999997,1.3725490196078431,45.61971830985915,7.7267859312323335,25.0,0,1,1,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,66.895,64.84,0.667885,21.74033149171271,63.509803921568626,495.81,3313.2700000000004,4.725,393.5,3704.8,78.7,30.900000000000002,371.8575,East Asia_Standard Class,Apparel_Standard Class
5.0,9.8,4.8,1,Standard Class,5,359.61,Electronics,East Asia,44.1,18.1,8.5,0.82,1798.0500000000002,0.9803921568627452,70.51176470588236,7.495014026782764,25.0,0,1,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,37.485,49.870000000000005,0.561805,12.182320441988951,70.51176470588236,374.85,798.21,6.97,220.5,1592.8000000000002,44.1,33.784,307.377,East Asia_Standard Class,Electronics_Standard Class
5.0,7.6,2.6,1,Standard Class,9,367.1,Apparel,Latin America,98.5,28.3,0.2,0.12,3303.9,1.7647058823529413,40.34065934065934,8.103161494641947,25.0,0,0,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,83.725,52.00000000000001,0.499625,34.92907801418439,71.98039215686275,19.700000000000003,2787.55,0.024,492.5,2099.86,187.14999999999998,7.02,2.3640000000000003,Latin America_Standard Class,Apparel_Standard Class
5.0,10.8,5.8,1,Standard Class,7,371.4,Apparel,East Asia,53.6,83.3,5.7,0.22,2599.7999999999997,1.3725490196078431,52.309859154929576,7.8635743689896955,25.0,0,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,45.56,62.045,0.5668550000000001,14.806629834254144,72.82352941176471,305.52000000000004,4464.88,1.254,268.0,7330.4,53.6,9.064,67.21440000000001,East Asia_Standard Class,Apparel_Standard Class
3.0,8.3,5.3,1,Second Class,3,495.92,Automotive,East Asia,97.9,53.5,6.9,0.41,1487.76,0.9677419354838709,159.9741935483871,7.305698837691451,9.0,0,0,1,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,83.215,78.13000000000001,0.7109949999999999,27.044198895027623,159.9741935483871,675.5100000000001,5237.650000000001,2.829,293.70000000000005,4708.0,97.9,16.892,276.95910000000003,East Asia_Second Class,Automotive_Second Class
5.0,12.2,7.2,1,Standard Class,6,184.73,Automotive,East Asia,96.3,82.9,1.3,0.39,1108.3799999999999,1.1764705882352942,30.28360655737705,7.011556579695878,25.0,0,0,1,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,81.85499999999999,67.96000000000001,0.653365,26.60220994475138,36.22156862745098,125.19,7983.27,0.507,481.5,7295.200000000001,96.3,16.068,48.8241,East Asia_Standard Class,Automotive_Standard Class
3.0,5.7,2.7,1,Second Class,3,31.65,Apparel,South Asia,60.0,98.6,9.4,0.28,94.94999999999999,0.9677419354838709,10.209677419354838,4.563827222453709,9.0,0,0,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,51.0,79.85,0.68675,18.29268292682927,10.209677419354838,564.0,5916.0,2.6320000000000006,180.0,8134.499999999999,90.0,12.600000000000001,157.92000000000002,South Asia_Second Class,Apparel_Second Class
3.0,6.4,3.4,1,Second Class,6,180.94,Automotive,North America,58.1,54.5,0.8,0.89,1085.6399999999999,1.9354838709677418,29.662295081967216,6.990845645514235,9.0,0,1,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,49.385,42.169999999999995,0.49925499999999995,14.56140350877193,58.36774193548387,46.480000000000004,3166.4500000000003,0.7120000000000001,174.3,2834.0,34.85999999999998,21.805,41.367200000000004,North America_Second Class,Automotive_Second Class
3.0,9.2,6.2,1,Second Class,8,456.67,Apparel,North America,10.6,91.2,3.2,0.53,3653.36,2.5806451612903225,56.379012345679016,8.20367625425245,9.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,9.01,37.17,0.39592999999999995,2.6566416040100247,147.31290322580645,33.92,966.72,1.6960000000000002,31.799999999999997,4742.400000000001,6.359999999999996,12.985000000000001,17.977600000000002,North America_Second Class,Apparel_Second Class
5.0,9.7,4.7,1,Standard Class,9,50.86,Industrial Parts,East Asia,92.9,68.3,2.4,0.64,457.74,1.7647058823529413,5.58901098901099,6.12848360076607,25.0,0,0,1,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,78.965,66.08000000000001,0.6738949999999999,25.662983425414364,9.972549019607843,222.96,6345.07,1.536,464.5,6010.4,92.9,26.368000000000002,142.6944,East Asia_Standard Class,Industrial Parts_Standard Class
2.0,6.6,4.6,1,First Class,2,327.0,Apparel,Latin America,80.3,10.2,0.7,0.72,654.0,0.9523809523809523,155.7142857142857,6.484635235635252,4.0,0,1,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,68.255,40.785,0.50689,28.475177304964536,155.7142857142857,56.209999999999994,819.06,0.504,160.6,756.84,152.57,42.12,40.471199999999996,Latin America_First Class,Apparel_First Class
5.0,8.2,3.2,1,Standard Class,6,217.35,Chemicals,Latin America,50.0,41.8,7.0,0.54,1304.1,1.1764705882352942,35.631147540983605,7.1740349451734815,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,42.5,53.95,0.5486,17.730496453900706,42.61764705882353,350.0,2090.0,3.7800000000000002,250.0,3101.56,95.0,31.590000000000003,189.0,Latin America_Standard Class,Chemicals_Standard Class
5.0,12.2,7.2,1,Standard Class,3,461.57,Automotive,Latin America,30.6,65.9,5.1,0.8,1384.71,0.5882352941176471,148.89354838709676,7.2339679226478735,25.0,0,1,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,26.01,45.545,0.531555,10.851063829787233,90.50392156862746,156.06,2016.5400000000002,4.08,153.0,4889.780000000001,58.14,46.800000000000004,124.84800000000001,Latin America_Standard Class,Automotive_Standard Class
5.0,10.5,5.5,1,Standard Class,7,465.0,Automotive,North America,83.9,70.5,4.3,0.94,3255.0,1.3725490196078431,65.49295774647888,8.08825472712243,25.0,0,1,1,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,71.315,68.28,0.682895,21.027568922305765,91.1764705882353,360.77,5914.950000000001,4.042,419.5,3666.0,50.339999999999975,23.029999999999998,339.12379999999996,North America_Standard Class,Automotive_Standard Class
5.0,6.7,1.7,0,Standard Class,4,394.77,Electronics,Europe,29.2,86.1,2.0,0.4,1579.08,0.7843137254901962,96.28536585365855,7.365230757650602,25.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,24.82,40.665,0.42748500000000006,7.786666666666666,77.40588235294118,58.4,2514.12,0.8,146.0,5889.24,26.28000000000001,12.840000000000002,23.36,Europe_Standard Class,Electronics_Standard Class
2.0,6.3,4.3,1,First Class,5,58.27,Electronics,East Asia,54.2,63.7,4.4,0.63,291.35,2.380952380952381,11.425490196078433,5.677951714621679,4.0,0,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,46.07,53.515,0.572635,14.972375690607736,27.747619047619047,238.48000000000002,3452.5400000000004,2.7720000000000002,108.4,5605.6,54.2,25.956000000000003,150.2424,East Asia_First Class,Electronics_First Class
5.0,6.7,1.7,0,Standard Class,6,22.11,Chemicals,North America,19.9,9.0,9.0,0.34,132.66,1.1764705882352942,3.6245901639344265,4.895299262082924,25.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,16.915,38.205,0.35867,4.987468671679197,4.335294117647059,179.1,179.1,3.06,99.5,468.0,11.939999999999992,8.33,60.894000000000005,North America_Standard Class,Chemicals_Standard Class
3.0,4.6,1.6,0,Second Class,8,76.93,Automotive,Latin America,80.5,14.2,3.6,0.11,615.44,2.5806451612903225,9.497530864197532,6.423960994267177,9.0,0,0,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,68.425,50.575,0.47525000000000006,28.546099290780138,24.816129032258065,289.8,1143.1,0.396,241.5,1053.64,152.95,6.435,31.878,Latin America_Second Class,Automotive_Second Class
5.0,6.5,1.5,0,Standard Class,2,167.69,Automotive,North America,75.3,32.8,5.1,0.07,335.38,0.3921568627450981,79.85238095238095,5.818241473299286,25.0,0,0,1,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,64.005,57.38499999999999,0.47243999999999997,18.872180451127818,32.88039215686275,384.03,2469.8399999999997,0.357,376.5,1705.6,45.17999999999997,1.715,26.8821,North America_Standard Class,Automotive_Standard Class
5.0,7.5,2.5,1,Standard Class,4,128.3,Electronics,North America,29.2,29.4,9.3,0.26,513.2,0.7843137254901962,31.292682926829272,6.2426122948317895,25.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,24.82,48.39,0.41845999999999994,7.31829573934837,25.156862745098042,271.56,858.4799999999999,2.418,146.0,1528.8,17.51999999999999,6.37,70.60560000000001,North America_Standard Class,Electronics_Standard Class
1.0,4.1,3.1,1,Same Day,4,191.18,Electronics,North America,11.7,22.2,6.9,0.2,764.72,3.6363636363636362,46.62926829268293,6.640816567668256,1.0,1,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,9.944999999999999,31.515,0.29591,2.932330827067669,173.79999999999998,80.73,259.73999999999995,1.3800000000000001,11.7,1154.3999999999999,7.019999999999995,4.9,16.146,North America_Same Day,Electronics_Same Day
3.0,7.7,4.7,1,Second Class,6,80.11,Apparel,Latin America,17.7,61.7,0.4,0.7,480.65999999999997,1.9354838709677418,13.132786885245903,6.1772384709521875,9.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,15.044999999999998,24.59,0.38203499999999996,6.27659574468085,25.841935483870966,7.08,1092.09,0.27999999999999997,53.099999999999994,4578.14,33.629999999999995,40.949999999999996,4.9559999999999995,Latin America_Second Class,Apparel_Second Class
5.0,9.9,4.9,1,Standard Class,4,378.73,Automotive,Europe,61.6,43.0,3.3,0.47,1514.92,0.7843137254901962,92.37317073170733,7.323777794361359,25.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,52.36,48.37,0.49288,16.426666666666666,74.2607843137255,203.28,2648.8,1.551,308.0,2941.2000000000003,55.440000000000026,15.087,95.54159999999999,Europe_Standard Class,Automotive_Standard Class
5.0,10.1,5.1,1,Standard Class,5,424.2,Automotive,South Asia,15.0,68.5,9.8,0.54,2121.0,0.9803921568627452,83.1764705882353,7.660114319173928,25.0,0,0,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,12.75,53.275000000000006,0.5317750000000001,4.573170731707317,83.1764705882353,147.0,1027.5,5.292000000000001,75.0,5651.25,22.5,24.3,79.38000000000001,South Asia_Standard Class,Automotive_Standard Class
5.0,8.3,3.3,1,Standard Class,5,249.1,Apparel,East Asia,32.0,38.7,8.7,0.12,1245.5,0.9803921568627452,48.84313725490196,7.128094902963612,25.0,0,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,27.2,50.175,0.45652499999999996,8.839779005524862,48.84313725490196,278.4,1238.4,1.0439999999999998,160.0,3405.6000000000004,32.0,4.944,33.407999999999994,East Asia_Standard Class,Apparel_Standard Class
5.0,9.5,4.5,1,Standard Class,8,478.7,Automotive,East Asia,83.9,27.4,8.8,0.07,3829.6,1.5686274509803924,59.098765432098766,8.25077672786856,25.0,0,0,1,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,71.315,71.00500000000001,0.60232,23.176795580110497,93.86274509803923,738.3200000000002,2298.86,0.6160000000000001,419.5,2411.2,83.9,2.8840000000000003,51.682400000000015,East Asia_Standard Class,Automotive_Standard Class
3.0,5.5,2.5,1,Second Class,4,68.97,Chemicals,North America,8.2,55.0,9.3,0.44,275.88,1.2903225806451613,16.821951219512197,5.623584199327089,9.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,6.969999999999999,45.34,0.42096,2.0551378446115285,22.24838709677419,76.26,450.99999999999994,4.0920000000000005,24.599999999999998,2860.0,4.919999999999996,10.78,33.5544,North America_Second Class,Chemicals_Second Class
3.0,6.9,3.9,1,Second Class,6,61.85,Electronics,Europe,58.1,9.7,6.3,0.28,371.1,1.9354838709677418,10.139344262295083,5.919162635352577,9.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,49.385,47.47,0.448555,15.493333333333334,19.951612903225808,366.03,563.5699999999999,1.764,174.3,663.48,52.29000000000002,8.988000000000001,102.4884,Europe_Second Class,Electronics_Second Class
5.0,9.7,4.7,1,Standard Class,7,108.2,Electronics,Latin America,40.0,98.9,7.8,0.61,757.4,1.3725490196078431,15.239436619718312,6.631210950940812,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,34.0,66.125,0.640425,14.184397163120567,21.215686274509807,312.0,3956.0,4.758,200.0,7338.380000000001,76.0,35.685,190.32,Latin America_Standard Class,Electronics_Standard Class
2.0,5.8,3.8,1,First Class,8,491.14,Electronics,South Asia,12.0,65.6,6.5,0.51,3929.12,3.8095238095238093,60.63456790123457,8.276425238748288,4.0,0,0,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,10.2,41.3,0.4529,3.6585365853658534,233.87619047619046,78.0,787.1999999999999,3.315,24.0,5411.999999999999,18.0,22.95,39.78,South Asia_First Class,Electronics_First Class
5.0,9.4,4.4,1,Standard Class,9,214.08,Industrial Parts,South Asia,50.9,12.2,5.3,0.8,1926.72,1.7647058823529413,23.525274725274727,7.564093236408085,25.0,0,1,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,43.265,41.855000000000004,0.5097200000000001,15.518292682926827,41.9764705882353,269.77,620.9799999999999,4.24,254.5,1006.4999999999999,76.35,36.0,215.816,South Asia_Standard Class,Industrial Parts_Standard Class
5.0,10.4,5.4,1,Standard Class,8,462.81,Chemicals,North America,51.7,62.2,5.2,0.8,3702.48,1.5686274509803924,57.13703703703704,8.217028197141746,25.0,0,1,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,43.945,54.415,0.55731,12.957393483709273,90.74705882352941,268.84000000000003,3215.7400000000002,4.16,258.5,3234.4,31.019999999999982,19.6,215.07200000000003,North America_Standard Class,Chemicals_Standard Class
5.0,7.1,2.1,1,Standard Class,4,108.98,Chemicals,North America,37.8,7.4,0.1,0.53,435.92,0.7843137254901962,26.580487804878054,6.0797501119753425,25.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,32.129999999999995,19.16,0.28324,9.473684210526315,21.368627450980394,3.78,279.71999999999997,0.053000000000000005,189.0,384.8,22.679999999999986,12.985000000000001,2.0034,North America_Standard Class,Chemicals_Standard Class
3.0,7.1,4.1,1,Second Class,4,424.59,Apparel,Latin America,5.5,50.6,2.3,0.87,1698.36,1.2903225806451613,103.55853658536586,7.438006988573229,9.0,0,1,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,4.675,22.025,0.38205,1.9503546099290778,136.96451612903223,12.649999999999999,278.3,2.001,16.5,3754.5200000000004,10.45,50.895,11.005499999999998,Latin America_Second Class,Apparel_Second Class
5.0,6.7,1.7,0,Standard Class,5,161.91,Industrial Parts,Latin America,20.7,29.1,0.3,0.89,809.55,0.9803921568627452,31.747058823529414,6.697713029587582,25.0,0,1,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,17.595,17.49,0.361585,7.340425531914892,31.747058823529414,6.21,602.37,0.267,103.5,2159.2200000000003,39.33,52.065,5.5269,Latin America_Standard Class,Industrial Parts_Standard Class
5.0,7.0,2.0,0,Standard Class,3,369.86,Automotive,Latin America,40.5,70.1,4.5,0.27,1109.58,0.5882352941176471,119.30967741935484,7.0126376803615456,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,34.425,49.25,0.481275,14.361702127659573,72.52156862745099,182.25,2839.0499999999997,1.215,202.5,5201.42,76.95,15.795000000000002,49.2075,Latin America_Standard Class,Automotive_Standard Class
5.0,8.0,3.0,1,Standard Class,2,487.49,Chemicals,North America,27.7,48.7,7.2,0.93,974.98,0.3921568627450981,232.13809523809525,6.883442094399854,25.0,0,1,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,23.544999999999998,46.24,0.5099849999999999,6.94235588972431,95.58627450980393,199.44,1348.99,6.696000000000001,138.5,2532.4,16.61999999999999,22.785,185.47920000000002,North America_Standard Class,Chemicals_Standard Class
