origin_city,destination_city,distance_km,transport_mode,shipment_weight_kg,quantity,product_category,traffic_density_index,shipping_cost_inr
Kolkata,Hyderabad,925.6,Road,4579.1,29,Heavy Machinery,6.4,169345.85
Bengaluru,Pune,1840.9,Air,1928.9,97,Automotive Components,1.5,464499.13
Bengaluru,Pune,1469.7,Road,2561.6,73,Heavy Machinery,4.8,166419.83
Visakhapatnam,Ahmedabad,511.0,Air,4273.4,78,Heavy Machinery,6.9,310290.04
Mumbai,Hyderabad,1532.1,Rail,3439.9,37,Pharmaceuticals,2.1,119360.66
Kochi,Chennai,1052.8,Road,4733.5,87,Pharmaceuticals,6.6,212930.04
Bengaluru,Hyderabad,1702.7,Rail,4924.1,93,Heavy Machinery,7.1,201906.74
Hyderabad,Kochi,1577.0,Road,3225.6,91,Automotive Components,9.0,235600.96
Bengaluru,Pune,2772.2,Rail,2820.9,6,Textiles,3.0,175291.45
Chennai,Ahmedabad,2438.3,Sea,1302.3,67,Pharmaceuticals,8.4,52607.65
Chennai,Hyderabad,159.7,Rail,1413.6,39,Consumer Goods,4.1,6845.04
Chennai,Bengaluru,616.4,Road,1306.1,7,Heavy Machinery,4.5,32986.05
Delhi,Ahmedabad,2569.8,Air,3934.7,47,Automotive Components,9.7,1539371.06
Kolkata,Chennai,1579.6,Road,3096.6,55,Consumer Goods,5.6,202519.95
Delhi,Kolkata,2162.6,Road,3692.0,90,Heavy Machinery,8.8,360909.12
Kolkata,Hyderabad,1484.3,Rail,4090.4,11,Automotive Components,7.3,153135.12
Kolkata,Delhi,2232.3,Rail,4472.1,19,Pharmaceuticals,4.8,225308.94
Kochi,Ahmedabad,501.8,Sea,777.4,19,Consumer Goods,1.4,7065.92
Mumbai,Kochi,2105.4,Road,4381.6,53,Automotive Components,5.4,395272.37
Visakhapatnam,Ahmedabad,2454.5,Road,3246.5,78,Automotive Components,4.4,319474.68
Kochi,Chennai,854.0,Road,4594.1,69,Automotive Components,5.7,166916.96
Ahmedabad,Hyderabad,1126.2,Air,4647.2,20,Heavy Machinery,7.6,769552.64
Pune,Chennai,1715.0,Road,2161.9,58,Consumer Goods,5.8,155851.43
Visakhapatnam,Kolkata,2450.8,Rail,3585.2,9,Heavy Machinery,7.0,206165.75
Ahmedabad,Mumbai,2555.7,Road,4138.4,11,Consumer Goods,7.3,441200.54
Visakhapatnam,Pune,1566.2,Sea,1324.6,97,Textiles,8.0,32622.19
Ahmedabad,Delhi,1893.9,Road,2455.8,77,Heavy Machinery,6.8,205691.35
Delhi,Visakhapatnam,2463.2,Sea,1333.4,43,Consumer Goods,8.9,51864.45
Kochi,Chennai,762.9,Rail,488.0,41,Pharmaceuticals,3.7,10046.6
Hyderabad,Kochi,2336.8,Rail,3504.9,68,Automotive Components,8.5,201034.27
Kolkata,Hyderabad,843.9,Rail,2882.7,36,Heavy Machinery,6.7,58108.02
Delhi,Hyderabad,1689.7,Sea,2029.8,28,Textiles,6.5,52883.71
Delhi,Kolkata,2626.9,Sea,1102.2,88,Consumer Goods,2.7,42187.99
Kolkata,Kochi,1505.5,Rail,987.9,43,Automotive Components,8.6,37686.38
Kochi,Kolkata,397.5,Sea,1433.4,65,Textiles,6.4,10205.58
Visakhapatnam,Mumbai,2523.9,Road,4911.6,58,Pharmaceuticals,2.6,493335.63
Bengaluru,Kochi,1700.2,Rail,4814.7,83,Heavy Machinery,1.4,174256.55
Hyderabad,Ahmedabad,338.5,Air,4231.7,86,Automotive Components,5.4,208856.49
Kochi,Bengaluru,177.9,Road,388.5,16,Consumer Goods,3.5,4442.86
Pune,Ahmedabad,842.4,Sea,4167.7,22,Textiles,3.7,51695.1
Visakhapatnam,Kochi,468.8,Road,3790.4,54,Pharmaceuticals,1.7,72022.38
Kochi,Ahmedabad,1815.4,Rail,4696.1,88,Pharmaceuticals,3.0,187581.5
Mumbai,Visakhapatnam,1731.3,Road,2360.9,23,Textiles,9.7,188038.63
Visakhapatnam,Kochi,2378.3,Road,2598.8,92,Consumer Goods,6.0,275865.61
Bengaluru,Delhi,1510.4,Air,2860.2,99,Pharmaceuticals,5.8,601654.19
Hyderabad,Mumbai,820.8,Road,2752.5,68,Heavy Machinery,5.6,94212.73
Chennai,Bengaluru,283.2,Road,1603.0,3,Heavy Machinery,7.9,21696.91
Ahmedabad,Kochi,177.8,Rail,849.0,41,Automotive Components,7.1,5481.35
Delhi,Hyderabad,2603.3,Road,3573.3,53,Textiles,2.7,384211.18
Bengaluru,Hyderabad,533.0,Rail,4567.2,57,Automotive Components,5.5,57278.63
Mumbai,Pune,1472.9,Rail,3348.6,32,Heavy Machinery,7.4,124401.48
Bengaluru,Chennai,2256.2,Road,4154.2,48,Heavy Machinery,5.1,405912.47
Visakhapatnam,Hyderabad,2610.9,Air,2630.3,17,Pharmaceuticals,5.9,983660.93
Delhi,Bengaluru,684.5,Rail,2550.4,82,Automotive Components,1.7,37950.16
Pune,Kolkata,764.6,Road,4928.1,45,Heavy Machinery,1.1,140028.24
Kolkata,Visakhapatnam,626.3,Sea,4973.0,10,Automotive Components,7.9,51727.98
Mumbai,Kochi,571.2,Road,3063.2,95,Textiles,8.0,78493.71
Pune,Kolkata,1355.6,Rail,1885.8,36,Pharmaceuticals,5.6,59923.66
Kochi,Mumbai,1835.1,Rail,1893.5,6,Textiles,8.3,85769.48
Chennai,Pune,2021.6,Road,3375.7,70,Pharmaceuticals,8.0,304493.58
Kolkata,Hyderabad,1017.1,Road,1160.6,25,Pharmaceuticals,4.2,48014.17
Pune,Hyderabad,1803.1,Rail,4902.1,57,Automotive Components,5.4,210493.17
Visakhapatnam,Hyderabad,156.3,Rail,3579.3,16,Pharmaceuticals,5.3,14787.8
Pune,Kolkata,2503.9,Road,847.6,52,Consumer Goods,1.2,84497.04
Delhi,Ahmedabad,2454.8,Road,1852.6,78,Consumer Goods,1.0,182565.92
Visakhapatnam,Hyderabad,1591.8,Road,1157.3,67,Heavy Machinery,8.5,82851.85
Kolkata,Delhi,794.9,Road,476.1,43,Textiles,9.8,19288.62
Chennai,Delhi,2726.4,Rail,3241.9,53,Automotive Components,7.8,208105.58
Kochi,Pune,2298.2,Road,566.8,23,Heavy Machinery,1.6,52210.05
Bengaluru,Chennai,194.9,Road,2011.0,66,Heavy Machinery,6.5,18715.66
Kochi,Visakhapatnam,1394.5,Rail,3364.1,58,Automotive Components,6.6,110718.92
Hyderabad,Kochi,420.5,Road,848.1,65,Automotive Components,3.4,16250.77
Chennai,Bengaluru,500.4,Sea,4426.5,15,Automotive Components,5.4,32186.85
Delhi,Chennai,153.5,Rail,965.4,62,Pharmaceuticals,1.1,4594.83
Kolkata,Pune,1972.4,Road,3072.6,61,Textiles,5.2,244890.17
Visakhapatnam,Kochi,819.2,Road,4622.8,77,Automotive Components,3.4,159128.31
Delhi,Visakhapatnam,957.8,Road,522.1,79,Textiles,3.0,21129.36
Bengaluru,Ahmedabad,274.6,Road,569.5,2,Pharmaceuticals,9.8,8918.15
Mumbai,Ahmedabad,171.1,Road,672.2,85,Heavy Machinery,7.1,6574.57
Visakhapatnam,Bengaluru,2250.7,Road,1819.8,89,Heavy Machinery,9.0,192408.78
Ahmedabad,Kochi,1902.7,Road,3374.4,5,Textiles,2.3,264403.95
Kochi,Mumbai,1163.1,Road,2716.2,27,Consumer Goods,3.1,130252.18
Chennai,Kolkata,335.2,Rail,1526.0,57,Pharmaceuticals,9.3,15213.51
Ahmedabad,Bengaluru,2205.9,Sea,3109.4,82,Textiles,3.5,96535.38
Kochi,Bengaluru,2604.8,Road,2260.2,28,Textiles,8.9,258991.53
Chennai,Visakhapatnam,1547.7,Road,1795.6,31,Textiles,7.7,126741.56
Mumbai,Hyderabad,518.2,Sea,1943.1,59,Textiles,1.3,14365.49
Visakhapatnam,Chennai,1879.2,Road,1828.8,31,Textiles,2.4,138532.56
Mumbai,Hyderabad,339.5,Road,2583.2,86,Consumer Goods,6.0,39334.17
Hyderabad,Kolkata,588.6,Road,1932.2,28,Pharmaceuticals,9.3,53513.99
Hyderabad,Ahmedabad,1397.4,Sea,1631.5,17,Consumer Goods,6.2,36196.14
Delhi,Mumbai,809.9,Road,1639.1,19,Pharmaceuticals,7.3,62400.02
Kochi,Mumbai,2615.1,Sea,1134.0,5,Consumer Goods,7.1,44873.38
Pune,Ahmedabad,2293.5,Rail,1088.5,55,Consumer Goods,2.0,56684.61
Kolkata,Mumbai,883.4,Sea,1466.0,80,Heavy Machinery,8.5,21691.4
Delhi,Mumbai,2704.1,Rail,4862.7,55,Pharmaceuticals,7.6,325471.86
Bengaluru,Pune,1152.5,Rail,1060.7,62,Pharmaceuticals,3.9,29684.45
Kochi,Bengaluru,1656.2,Road,2250.7,95,Consumer Goods,5.1,154856.2
Kolkata,Hyderabad,1644.6,Road,4547.2,82,Pharmaceuticals,5.3,311906.64
Kochi,Pune,1871.4,Road,106.9,65,Consumer Goods,8.1,10167.43
Mumbai,Delhi,795.6,Road,3044.1,79,Heavy Machinery,9.6,108811.18
Delhi,Mumbai,2593.4,Rail,4357.4,59,Textiles,8.7,272775.84
Chennai,Delhi,854.0,Rail,879.4,68,Pharmaceuticals,5.3,18971.85
Ahmedabad,Kochi,1911.8,Road,4073.0,43,Pharmaceuticals,4.0,332613.87
Hyderabad,Mumbai,2179.3,Sea,3248.2,99,Automotive Components,3.1,98412.04
Visakhapatnam,Ahmedabad,2486.0,Road,4115.4,23,Pharmaceuticals,7.2,462779.31
Hyderabad,Delhi,1360.9,Road,401.1,31,Consumer Goods,4.8,23136.89
Delhi,Kochi,2036.0,Air,401.3,75,Consumer Goods,2.3,106846.0
Delhi,Kolkata,376.3,Road,757.8,91,Textiles,1.4,12665.94
Visakhapatnam,Kochi,2211.8,Road,4895.9,42,Consumer Goods,6.2,481652.55
Delhi,Kochi,2152.5,Road,4403.0,38,Automotive Components,8.9,435471.19
Delhi,Kolkata,1238.1,Air,2883.2,69,Pharmaceuticals,4.0,497852.15
Mumbai,Delhi,980.7,Road,2665.8,21,Pharmaceuticals,2.9,107177.69
Chennai,Kochi,1157.5,Rail,1312.7,13,Textiles,5.5,37114.28
Ahmedabad,Visakhapatnam,390.0,Sea,1098.9,76,Pharmaceuticals,7.8,8525.7
Kolkata,Delhi,1840.2,Air,1210.8,56,Pharmaceuticals,1.3,286302.48
Hyderabad,Mumbai,2569.5,Rail,3663.8,18,Textiles,8.9,234373.38
Bengaluru,Kolkata,1914.2,Rail,3188.4,89,Automotive Components,9.9,152748.8
Kochi,Mumbai,1688.4,Sea,2533.8,9,Consumer Goods,5.0,64053.37
Ahmedabad,Kochi,2775.4,Road,4176.1,85,Pharmaceuticals,8.6,513970.54
Hyderabad,Kolkata,1585.9,Rail,343.5,78,Pharmaceuticals,4.8,14352.09
Kolkata,Ahmedabad,1066.5,Rail,229.3,61,Heavy Machinery,1.9,6865.39
Pune,Hyderabad,2017.4,Rail,4112.5,15,Textiles,5.5,199868.0
Bengaluru,Hyderabad,1531.8,Road,2110.8,36,Automotive Components,2.6,129463.53
Chennai,Visakhapatnam,2726.0,Sea,3344.4,56,Heavy Machinery,2.7,125655.24
Pune,Visakhapatnam,2529.6,Sea,2050.9,74,Heavy Machinery,8.2,81274.51
Visakhapatnam,Ahmedabad,2659.1,Road,2220.9,61,Consumer Goods,1.9,239545.13
Chennai,Ahmedabad,152.7,Rail,161.5,48,Pharmaceuticals,3.6,2200.16
Delhi,Kolkata,1035.7,Road,2675.6,47,Automotive Components,4.3,116943.01
Kochi,Hyderabad,1812.1,Air,225.4,68,Automotive Components,9.2,62626.64
Chennai,Visakhapatnam,967.0,Rail,1789.5,59,Textiles,6.5,42554.67
Bengaluru,Ahmedabad,1889.6,Road,726.7,63,Automotive Components,1.5,57863.89
Visakhapatnam,Delhi,2044.6,Rail,1128.3,80,Heavy Machinery,3.5,52989.48
Hyderabad,Ahmedabad,1801.7,Sea,4542.1,49,Textiles,1.6,112961.98
Visakhapatnam,Bengaluru,1364.4,Rail,4848.2,54,Textiles,7.6,163694.06
Visakhapatnam,Chennai,1996.4,Road,213.7,97,Pharmaceuticals,2.7,17826.25
Ahmedabad,Hyderabad,2218.0,Road,4574.4,75,Heavy Machinery,3.0,406501.63
Kochi,Mumbai,1994.6,Road,4263.4,70,Heavy Machinery,2.1,352598.39
Ahmedabad,Mumbai,2301.8,Road,2605.2,92,Automotive Components,7.2,265276.83
Ahmedabad,Mumbai,2660.2,Rail,2444.3,74,Textiles,5.7,161585.32
Chennai,Kochi,421.7,Road,1965.6,96,Consumer Goods,3.4,34890.16
Pune,Kolkata,2552.0,Road,3284.4,57,Textiles,8.1,374371.36
Mumbai,Kolkata,874.8,Rail,953.2,10,Pharmaceuticals,6.2,21812.16
Delhi,Bengaluru,1644.0,Road,417.4,80,Automotive Components,2.6,28582.04
Ahmedabad,Kochi,2647.3,Road,4900.1,7,Pharmaceuticals,1.2,500168.76
Chennai,Kochi,1793.2,Air,4115.0,30,Automotive Components,1.8,924405.47
Kochi,Pune,373.1,Rail,1931.3,33,Automotive Components,4.0,17799.69
Kolkata,Bengaluru,1473.0,Road,374.8,4,Automotive Components,1.7,23415.93
Ahmedabad,Kolkata,2520.0,Sea,4788.4,5,Heavy Machinery,3.2,177408.83
Ahmedabad,Delhi,1242.1,Road,304.4,19,Automotive Components,1.7,16708.25
Bengaluru,Mumbai,2397.1,Road,63.0,57,Heavy Machinery,1.7,7183.96
Pune,Chennai,2254.6,Road,1478.8,11,Pharmaceuticals,3.8,138816.72
Hyderabad,Chennai,2552.0,Rail,3739.0,56,Automotive Components,5.6,219964.18
Bengaluru,Chennai,847.1,Air,4233.6,34,Textiles,4.1,470259.35
Delhi,Hyderabad,1465.9,Road,2945.3,11,Heavy Machinery,1.9,177740.25
Chennai,Hyderabad,1038.3,Road,2327.9,39,Heavy Machinery,1.5,95877.86
Hyderabad,Pune,1565.8,Road,123.9,79,Heavy Machinery,2.8,9205.75
Hyderabad,Bengaluru,200.7,Rail,1772.6,69,Automotive Components,7.3,10650.37
Delhi,Mumbai,790.4,Sea,465.0,71,Automotive Components,7.0,6977.84
Chennai,Delhi,2731.2,Road,1135.8,75,Heavy Machinery,9.1,138794.53
Delhi,Visakhapatnam,1748.3,Road,389.3,95,Consumer Goods,9.2,33867.98
Mumbai,Pune,609.3,Road,4488.7,85,Pharmaceuticals,7.9,125090.43
Pune,Mumbai,1497.0,Road,3554.3,83,Pharmaceuticals,1.2,210871.5
Kochi,Pune,1999.7,Road,2298.8,13,Textiles,2.0,189606.26
Visakhapatnam,Mumbai,1749.9,Rail,4658.7,94,Textiles,7.7,198544.07
Delhi,Hyderabad,1480.1,Road,1082.2,22,Textiles,8.4,70366.6
Visakhapatnam,Bengaluru,1936.0,Rail,4770.3,15,Heavy Machinery,6.5,221030.47
Ahmedabad,Kochi,592.4,Road,417.4,82,Automotive Components,4.3,11424.19
Bengaluru,Kolkata,1311.2,Road,4008.6,35,Pharmaceuticals,2.7,214597.5
Kolkata,Hyderabad,2138.2,Road,1677.0,82,Pharmaceuticals,7.1,165651.46
Hyderabad,Delhi,1685.6,Road,703.3,71,Pharmaceuticals,4.7,50915.84
Kolkata,Chennai,2551.6,Road,3324.9,31,Textiles,4.3,352068.94
Visakhapatnam,Bengaluru,1326.0,Rail,3195.2,67,Automotive Components,5.2,101552.95
Pune,Mumbai,500.3,Sea,4674.2,99,Textiles,8.5,38207.5
Visakhapatnam,Delhi,279.2,Rail,1416.7,72,Pharmaceuticals,6.8,11650.95
Bengaluru,Pune,1415.2,Road,3842.4,29,Pharmaceuticals,6.0,237509.53
Bengaluru,Pune,1309.6,Road,4611.7,38,Pharmaceuticals,3.9,265069.4
Bengaluru,Hyderabad,829.8,Road,2308.6,79,Textiles,3.9,79361.99
Kolkata,Visakhapatnam,1714.9,Road,2114.1,66,Heavy Machinery,9.9,166767.82
Chennai,Pune,813.0,Road,1874.4,70,Heavy Machinery,5.2,65054.71
Kochi,Delhi,723.3,Road,4919.8,77,Heavy Machinery,3.1,147945.5
Visakhapatnam,Mumbai,1798.9,Air,3061.0,15,Automotive Components,7.5,838829.36
Pune,Kochi,2654.1,Rail,4615.7,16,Automotive Components,7.8,295553.15
Delhi,Visakhapatnam,687.4,Rail,2274.7,87,Pharmaceuticals,4.4,37719.26
Kochi,Delhi,634.5,Road,4416.8,39,Pharmaceuticals,8.1,123784.28
Pune,Ahmedabad,1526.3,Rail,2339.5,60,Consumer Goods,8.8,88260.48
Delhi,Ahmedabad,466.5,Road,830.4,54,Heavy Machinery,8.5,18973.79
Delhi,Hyderabad,929.3,Rail,3015.4,45,Textiles,1.7,62877.92
Chennai,Pune,2775.5,Road,4353.6,86,Textiles,8.1,520302.21
Mumbai,Chennai,2378.8,Road,219.6,82,Consumer Goods,4.6,23863.08
Ahmedabad,Delhi,2021.2,Rail,1453.8,4,Heavy Machinery,2.0,65416.23
Hyderabad,Kolkata,219.0,Rail,4734.1,36,Pharmaceuticals,9.0,28154.69
Kochi,Kolkata,852.4,Rail,1387.5,84,Heavy Machinery,5.4,30531.14
Hyderabad,Kochi,1659.6,Road,2021.9,78,Heavy Machinery,8.9,152389.23
Hyderabad,Kolkata,2032.2,Road,1672.9,84,Textiles,6.4,154391.74
Chennai,Delhi,1921.2,Road,1339.3,11,Textiles,3.9,108307.8
Hyderabad,Mumbai,641.5,Road,1990.7,1,Pharmaceuticals,6.2,56206.26
Delhi,Chennai,1385.7,Rail,4266.3,70,Pharmaceuticals,9.6,147347.48
Pune,Chennai,676.0,Road,1683.2,16,Textiles,6.6,49536.3
Delhi,Ahmedabad,2597.5,Rail,3531.4,55,Consumer Goods,8.3,227682.96
Mumbai,Kolkata,1627.2,Road,1267.1,53,Consumer Goods,8.8,94141.03
Kochi,Delhi,1184.2,Road,945.8,64,Automotive Components,4.5,46520.51
Kolkata,Kochi,2582.7,Rail,4044.9,24,Consumer Goods,2.4,222914.16
Ahmedabad,Kolkata,2545.5,Road,682.7,63,Textiles,9.8,78893.48
Chennai,Kolkata,1485.9,Air,3878.4,75,Heavy Machinery,9.0,853377.46
Chennai,Ahmedabad,1970.0,Road,3200.5,66,Pharmaceuticals,6.3,261069.01
Mumbai,Hyderabad,994.9,Road,2704.6,88,Heavy Machinery,9.5,121727.7
Bengaluru,Visakhapatnam,965.3,Road,2329.9,52,Heavy Machinery,6.5,98151.78
Kochi,Pune,1606.3,Road,2700.3,4,Heavy Machinery,6.6,179333.81
Ahmedabad,Bengaluru,2393.6,Rail,669.9,66,Automotive Components,6.7,40161.34
Hyderabad,Pune,1732.5,Air,1270.4,40,Heavy Machinery,8.4,326986.64
Mumbai,Kochi,1366.5,Road,144.2,73,Consumer Goods,3.8,9543.24
Hyderabad,Mumbai,1910.0,Road,3510.1,40,Pharmaceuticals,3.8,267859.36
Chennai,Delhi,2302.6,Air,3998.5,83,Heavy Machinery,1.3,1189075.63
Pune,Kochi,2236.5,Rail,3463.4,39,Pharmaceuticals,8.3,191193.99
Delhi,Chennai,1132.1,Road,3558.1,82,Automotive Components,3.4,164729.89
Ahmedabad,Kolkata,2629.5,Road,4324.3,9,Consumer Goods,3.0,479221.7
Kolkata,Mumbai,191.8,Sea,3525.3,44,Pharmaceuticals,5.3,11175.89
Mumbai,Kochi,1344.6,Rail,1784.9,29,Consumer Goods,8.7,60220.18
Visakhapatnam,Bengaluru,2554.9,Rail,1234.7,81,Automotive Components,6.4,75388.48
Visakhapatnam,Ahmedabad,1994.4,Sea,2081.7,51,Consumer Goods,8.6,63358.41
Pune,Mumbai,2015.6,Road,2342.9,5,Textiles,1.0,177619.58
Kochi,Ahmedabad,564.6,Road,1400.1,39,Pharmaceuticals,2.7,33349.15
Ahmedabad,Bengaluru,1692.4,Road,1504.0,91,Heavy Machinery,7.5,113395.89
Kochi,Delhi,2712.4,Road,3563.6,44,Textiles,3.6,396088.6
Hyderabad,Pune,710.6,Rail,1076.3,15,Automotive Components,9.4,19705.6
Kolkata,Pune,1017.0,Road,3848.9,89,Heavy Machinery,7.8,175719.83
Visakhapatnam,Ahmedabad,1179.8,Road,1323.7,62,Consumer Goods,7.3,71687.27
Kolkata,Ahmedabad,1103.7,Sea,2061.8,85,Pharmaceuticals,1.1,32837.24
Delhi,Kochi,1811.7,Road,1414.0,40,Automotive Components,7.2,110587.12
Mumbai,Hyderabad,771.6,Rail,4116.9,27,Consumer Goods,5.7,75268.11
Ahmedabad,Visakhapatnam,1490.1,Rail,2001.0,87,Pharmaceuticals,2.6,65478.14
Chennai,Hyderabad,1210.6,Road,4893.7,18,Textiles,6.3,242510.37
Hyderabad,Kochi,1857.9,Road,3023.7,78,Automotive Components,1.9,224970.88
Ahmedabad,Delhi,791.1,Rail,132.5,13,Automotive Components,5.4,4217.8
Hyderabad,Chennai,1615.8,Sea,4084.9,41,Textiles,2.7,95721.84
Mumbai,Chennai,2112.0,Rail,3461.8,85,Heavy Machinery,1.1,160784.62
Hyderabad,Mumbai,1986.3,Road,1317.8,52,Textiles,4.3,112244.28
Ahmedabad,Pune,2360.8,Road,1379.1,90,Heavy Machinery,4.3,141190.08
Delhi,Bengaluru,2683.8,Road,2486.5,58,Textiles,5.6,286386.45
Visakhapatnam,Delhi,2413.0,Road,3348.8,34,Textiles,9.7,366913.84
Pune,Bengaluru,2636.2,Road,4503.5,71,Automotive Components,1.7,455345.31
Kolkata,Hyderabad,196.4,Sea,873.2,2,Heavy Machinery,3.0,3911.9
Kolkata,Bengaluru,1816.7,Rail,878.3,78,Consumer Goods,5.1,39481.65
Kochi,Mumbai,859.5,Road,3500.9,46,Consumer Goods,4.1,126500.13
Hyderabad,Visakhapatnam,2293.8,Rail,1623.4,8,Pharmaceuticals,6.1,92655.52
Ahmedabad,Kochi,2320.5,Air,1174.1,62,Automotive Components,8.2,393151.2
Kochi,Visakhapatnam,276.6,Air,3453.0,92,Automotive Components,4.8,126316.49
Delhi,Chennai,1728.2,Road,349.4,74,Automotive Components,3.8,26712.59
Delhi,Visakhapatnam,2404.8,Road,2680.3,98,Pharmaceuticals,3.1,270368.77
Delhi,Mumbai,1706.6,Road,3221.0,19,Pharmaceuticals,8.1,251438.7
Visakhapatnam,Hyderabad,1277.7,Rail,1954.3,93,Automotive Components,1.8,58353.51
Bengaluru,Hyderabad,353.5,Road,672.2,16,Heavy Machinery,5.4,11928.2
Mumbai,Ahmedabad,2085.2,Air,1745.7,33,Automotive Components,4.4,482195.76
Chennai,Hyderabad,347.8,Sea,2184.6,70,Automotive Components,6.7,12664.94
Pune,Kolkata,1734.5,Road,847.5,45,Automotive Components,5.9,61074.96
Kochi,Ahmedabad,2581.7,Road,2467.7,76,Textiles,4.1,270231.38
Hyderabad,Bengaluru,1260.6,Road,1727.2,91,Consumer Goods,2.0,84609.72
Mumbai,Delhi,2190.9,Rail,4505.1,51,Textiles,2.2,214246.67
Ahmedabad,Chennai,2269.5,Sea,368.3,65,Heavy Machinery,7.1,13646.92
Ahmedabad,Kochi,177.4,Rail,3366.3,19,Textiles,5.4,15134.9
Delhi,Mumbai,2574.6,Rail,3623.5,88,Consumer Goods,8.1,229393.12
Bengaluru,Kolkata,650.3,Road,3064.3,90,Automotive Components,9.3,92735.54
Ahmedabad,Mumbai,899.2,Air,2633.0,71,Consumer Goods,7.1,336542.24
Kochi,Hyderabad,2457.6,Road,620.6,71,Automotive Components,9.2,70508.19
Visakhapatnam,Kochi,1969.5,Air,3060.5,23,Textiles,1.2,785800.8
Mumbai,Kolkata,1135.4,Rail,2854.8,8,Pharmaceuticals,5.8,79112.21
Kochi,Kolkata,382.9,Rail,4568.5,6,Heavy Machinery,3.4,42592.85
Ahmedabad,Kolkata,1173.5,Rail,4367.3,41,Pharmaceuticals,2.8,115416.18
Delhi,Visakhapatnam,2710.8,Road,151.6,55,Pharmaceuticals,3.5,18228.72
Visakhapatnam,Chennai,427.2,Sea,4923.7,1,Heavy Machinery,8.4,32617.74
Bengaluru,Hyderabad,2392.2,Air,2848.9,1,Pharmaceuticals,6.7,980448.87
Bengaluru,Ahmedabad,1012.0,Road,4584.1,60,Heavy Machinery,8.0,198469.83
Chennai,Pune,1884.6,Road,788.7,89,Textiles,5.5,67450.54
Ahmedabad,Pune,1823.6,Rail,3497.0,13,Textiles,3.4,152132.93
Hyderabad,Visakhapatnam,1012.8,Rail,2319.0,25,Pharmaceuticals,5.2,53993.17
Kolkata,Bengaluru,293.9,Road,713.9,16,Consumer Goods,2.9,9923.35
Pune,Kolkata,544.4,Rail,162.5,48,Automotive Components,9.9,4004.69
Ahmedabad,Mumbai,1649.5,Road,1120.6,15,Pharmaceuticals,8.0,81684.29
Chennai,Kolkata,2664.5,Air,132.8,35,Automotive Components,1.6,48095.98
Visakhapatnam,Delhi,2603.3,Sea,3009.0,39,Consumer Goods,10.0,117772.54
Delhi,Kolkata,450.7,Road,1559.4,75,Consumer Goods,2.3,28798.49
Ahmedabad,Kochi,2469.4,Air,4770.6,49,Automotive Components,6.9,1594077.08
Kochi,Delhi,769.6,Road,3181.3,86,Heavy Machinery,4.4,107313.71
Kochi,Delhi,2561.2,Sea,3830.4,19,Pharmaceuticals,5.9,147333.12
Bengaluru,Hyderabad,2160.0,Rail,2197.1,4,Pharmaceuticals,7.4,115159.79
Bengaluru,Hyderabad,2697.3,Rail,1372.6,50,Pharmaceuticals,3.7,82100.61
Pune,Ahmedabad,1320.6,Air,3848.4,56,Automotive Components,1.9,684299.27
Bengaluru,Kochi,2088.7,Rail,2365.0,89,Consumer Goods,6.9,118911.82
Pune,Mumbai,2098.5,Sea,4997.8,6,Consumer Goods,1.2,143283.52
Visakhapatnam,Mumbai,1464.9,Sea,2983.1,91,Heavy Machinery,3.0,61826.49
Bengaluru,Hyderabad,2732.5,Rail,4233.5,2,Consumer Goods,1.1,250380.0
Mumbai,Kolkata,795.7,Rail,1475.1,47,Automotive Components,7.6,29896.66
Kochi,Pune,2763.5,Road,2163.0,75,Pharmaceuticals,8.9,277020.47
Kolkata,Hyderabad,2302.1,Road,1241.0,74,Textiles,3.9,120170.12
Visakhapatnam,Ahmedabad,1782.7,Rail,3888.3,21,Consumer Goods,3.8,157629.84
Visakhapatnam,Hyderabad,350.3,Road,3798.4,82,Heavy Machinery,1.9,51012.34
Bengaluru,Hyderabad,837.3,Road,2983.8,6,Heavy Machinery,1.4,100343.57
Mumbai,Bengaluru,2379.4,Air,3668.9,45,Heavy Machinery,3.1,1180436.34
Kolkata,Mumbai,2079.6,Sea,1834.9,80,Heavy Machinery,8.7,61754.04
Chennai,Kochi,2701.1,Road,4396.5,83,Pharmaceuticals,6.4,507630.76
Chennai,Mumbai,1201.5,Sea,4615.4,61,Pharmaceuticals,1.1,81441.3
Delhi,Ahmedabad,2520.3,Road,3336.7,95,Consumer Goods,6.5,347014.82
Hyderabad,Delhi,2433.8,Road,1896.2,81,Automotive Components,1.5,172464.14
Visakhapatnam,Hyderabad,2710.3,Air,4216.8,12,Pharmaceuticals,4.8,1618551.09
Kolkata,Kochi,872.0,Rail,4904.0,84,Pharmaceuticals,9.4,111182.87
Kochi,Chennai,1460.5,Sea,2916.0,24,Pharmaceuticals,6.6,62424.66
Delhi,Ahmedabad,364.6,Sea,3316.2,9,Automotive Components,6.5,19458.27
Hyderabad,Mumbai,1715.9,Road,4260.7,56,Textiles,7.1,308529.61
Kolkata,Visakhapatnam,2090.7,Rail,3379.6,46,Textiles,2.2,152108.44
Chennai,Pune,780.7,Road,1024.2,86,Textiles,1.8,31600.37
Hyderabad,Delhi,599.6,Sea,2144.4,30,Automotive Components,4.4,19022.98
Kochi,Visakhapatnam,1844.8,Road,3079.6,50,Consumer Goods,2.7,227944.67
Chennai,Hyderabad,1191.8,Sea,2345.7,61,Pharmaceuticals,1.2,40726.84
