distance_km,lead_time_days,supplier_count,transport_mode,weather_risk_score,geopolitical_risk_score,port_congestion_index,supplier_dependency_ratio,risk_score,disruption_risk_level
950.0,25.1,38,Road,31.6,66.3,6.9,0.86,53.0,1
4119.7,78.5,37,Road,73.8,49.3,5.8,0.89,87.1,2
4065.4,63.5,35,Sea,19.3,75.0,0.6,0.8,73.1,2
1272.8,24.7,1,Road,6.8,32.4,1.5,0.34,31.7,0
851.0,74.6,38,Sea,68.6,72.3,8.8,0.63,77.8,2
2186.5,28.7,29,Rail,61.0,75.9,6.1,0.16,44.4,1
2524.2,87.8,31,Road,95.8,43.0,4.7,0.14,70.7,2
3614.8,39.6,20,Air,49.5,51.6,9.7,0.23,54.2,1
67.0,55.1,22,Road,67.8,20.8,8.0,0.69,54.7,1
2933.5,64.0,8,Sea,59.8,54.8,5.7,0.68,80.1,2
9.4,22.9,14,Rail,3.2,20.1,8.5,0.65,28.9,0
993.2,77.1,37,Road,84.0,29.4,8.3,0.08,55.6,1
3542.3,28.2,24,Rail,81.3,69.6,7.2,0.67,65.9,1
3942.0,47.8,13,Road,16.3,5.4,4.5,0.78,60.1,1
1426.6,15.0,7,Sea,50.3,55.7,7.7,0.57,55.1,1
915.7,33.1,31,Road,53.1,68.7,3.5,0.34,46.1,1
345.6,77.8,10,Sea,75.6,11.1,4.7,0.2,56.4,1
2126.6,51.4,30,Rail,74.4,27.8,1.2,0.54,56.9,1
1153.8,46.0,26,Rail,26.4,96.5,5.3,0.81,53.1,1
1226.4,60.6,20,Road,48.4,91.3,6.6,0.67,66.4,1
3697.5,30.5,4,Air,25.0,19.0,1.6,0.1,37.1,0
2649.6,23.8,28,Sea,64.8,2.4,7.2,0.55,63.8,1
619.2,56.4,35,Rail,38.6,57.8,4.0,0.08,40.8,1
605.1,5.0,23,Road,89.4,76.0,3.0,0.43,47.1,1
29.9,56.3,29,Rail,2.1,47.8,6.6,0.69,40.0,1
3795.4,76.3,18,Road,35.9,58.8,8.4,0.09,59.3,1
3616.4,82.4,36,Road,74.9,32.5,4.4,0.91,83.4,2
3453.5,69.4,12,Sea,10.7,81.4,2.9,0.4,63.9,1
1648.3,15.0,22,Air,63.4,92.1,6.2,0.67,53.1,1
4044.3,43.4,25,Road,20.4,37.1,7.1,0.4,55.4,1
1720.6,2.5,18,Multimodal,89.1,8.6,3.6,0.3,44.8,1
1593.9,76.6,13,Sea,7.3,65.0,1.3,0.77,61.3,1
1596.3,32.9,5,Road,54.7,80.7,8.7,0.3,53.2,1
2685.6,81.0,37,Road,25.1,93.4,8.8,0.34,66.6,1
1703.2,87.6,33,Road,11.1,6.5,8.6,0.71,58.9,1
1285.7,11.5,4,Rail,97.2,64.3,0.2,0.32,41.1,1
2569.4,40.0,9,Road,35.3,51.7,0.6,0.4,50.0,1
3323.4,56.6,12,Road,35.6,68.6,5.7,0.45,62.8,1
733.2,87.5,7,Road,34.4,94.8,0.4,0.44,58.5,1
4060.0,63.2,2,Rail,25.4,83.0,7.3,0.27,59.0,1
841.1,66.6,37,Rail,94.5,65.8,1.9,0.09,50.9,1
2199.4,35.7,39,Road,59.7,86.5,4.8,0.17,53.7,1
2618.7,29.8,39,Road,33.5,89.9,5.2,0.95,66.5,1
412.4,81.1,33,Road,26.1,28.3,0.4,0.11,38.7,0
3665.3,44.8,16,Road,60.5,9.9,9.5,0.66,66.2,1
1783.8,64.7,30,Road,34.4,36.1,6.4,0.49,52.6,1
3270.3,62.6,33,Multimodal,31.8,1.4,3.3,0.12,46.2,1
909.5,87.1,27,Rail,7.5,38.3,2.9,0.65,48.3,1
3817.8,68.5,13,Rail,92.5,29.2,5.7,0.59,73.7,2
567.6,35.3,32,Road,10.6,60.6,6.4,0.1,32.8,0
4368.9,66.9,23,Rail,92.3,55.6,3.2,0.42,75.2,2
450.7,5.0,8,Road,24.9,35.9,8.7,0.61,33.2,0
1259.1,41.9,30,Road,34.4,12.5,0.7,0.66,43.4,1
2250.4,1.6,17,Road,39.6,96.2,5.3,0.81,51.9,1
2039.0,62.2,32,Road,61.7,96.8,2.7,0.56,71.0,2
2577.7,38.7,17,Rail,32.3,16.3,7.1,0.56,45.9,1
4264.4,74.7,9,Rail,45.2,35.8,4.3,0.4,63.3,1
1892.2,30.3,27,Rail,1.7,45.6,5.0,0.09,25.8,0
1163.8,41.9,19,Air,9.7,55.4,3.7,0.56,42.1,1
2013.0,70.7,12,Road,76.0,35.0,3.2,0.89,75.1,2
3609.2,16.7,24,Rail,30.1,87.3,9.8,0.81,56.8,1
4475.6,29.2,21,Rail,20.3,42.1,8.3,0.45,52.0,1
3420.2,42.7,1,Road,96.3,14.1,3.1,0.28,58.4,1
4446.8,53.7,39,Multimodal,16.5,42.9,3.0,0.13,46.6,1
3103.9,33.7,1,Air,25.3,93.0,8.2,0.28,48.1,1
2240.4,60.3,6,Road,31.5,24.2,1.9,0.15,46.0,1
4198.3,85.1,19,Road,40.0,69.2,0.1,0.2,67.8,1
559.5,27.6,36,Road,70.1,87.3,6.2,0.24,46.9,1
4402.9,72.0,7,Road,27.1,27.6,4.6,0.66,71.0,2
861.7,59.3,28,Rail,92.0,27.7,0.1,0.26,48.9,1
2932.9,38.9,16,Road,96.4,22.7,6.4,0.26,59.7,1
1751.8,75.9,8,Rail,9.5,85.1,4.3,0.22,48.7,1
4050.7,3.1,28,Sea,51.3,83.9,2.1,0.34,56.9,1
3349.2,54.9,34,Road,32.9,21.4,0.6,0.24,52.2,1
2492.7,87.3,11,Road,32.5,42.4,6.2,0.1,55.6,1
4051.5,29.7,37,Air,53.7,3.3,7.3,0.52,52.5,1
4139.8,15.8,6,Air,58.3,29.6,7.5,0.12,44.1,1
2528.8,80.7,1,Air,14.3,20.4,2.3,0.44,51.3,1
2095.0,74.6,17,Sea,62.9,47.4,6.5,0.2,67.1,1
1529.8,13.3,8,Road,52.3,70.1,2.4,0.34,43.3,1
2859.1,82.0,25,Air,75.6,83.6,7.9,0.4,70.1,2
220.0,54.9,29,Road,18.5,78.8,3.1,0.67,47.2,1
3693.3,6.6,10,Rail,12.0,58.1,10.0,0.61,44.3,1
2520.2,53.6,11,Road,39.6,87.6,7.8,0.47,61.5,1
1617.5,66.6,37,Road,58.3,89.7,8.2,0.72,70.3,2
2234.1,25.4,27,Road,24.3,56.0,3.4,0.53,46.3,1
2130.7,84.6,23,Rail,3.5,56.1,5.2,0.19,46.5,1
3675.5,37.0,20,Road,51.1,45.6,1.0,0.63,60.6,1
3375.0,40.1,25,Air,30.4,83.9,2.6,0.24,46.2,1
2370.0,36.5,14,Sea,24.2,39.3,4.1,0.71,55.5,1
3059.5,7.4,24,Road,79.5,64.9,2.2,0.07,48.4,1
3023.1,85.8,7,Road,93.0,21.4,3.6,0.52,76.7,2
1237.4,36.1,33,Rail,55.6,62.6,4.8,0.34,44.7,1
3982.0,57.3,10,Air,13.2,85.8,0.6,0.26,52.4,1
2846.7,82.7,14,Rail,4.8,57.7,7.0,0.7,61.6,1
3520.9,78.0,5,Rail,56.4,21.6,5.5,0.5,66.4,1
764.1,62.3,19,Sea,19.3,61.4,8.0,0.77,67.1,1
3006.2,8.8,32,Road,16.8,65.0,8.3,0.81,54.2,1
4108.9,39.5,3,Road,50.1,9.5,6.2,0.21,52.7,1
3286.4,52.0,23,Road,67.4,25.8,0.9,0.54,64.2,1
2297.9,42.9,34,Road,32.3,76.5,8.0,0.76,59.2,1
2370.6,75.1,12,Road,54.9,10.6,6.3,0.06,52.1,1
343.8,25.0,30,Road,45.3,63.8,6.8,0.22,37.4,0
1671.0,66.4,27,Rail,46.5,98.4,0.9,0.76,63.4,1
2874.9,22.6,1,Road,56.2,44.8,9.3,0.41,51.8,1
341.6,88.0,32,Road,3.8,40.7,2.1,0.62,52.9,1
4243.1,22.7,1,Rail,41.0,47.8,6.3,0.37,49.6,1
1807.5,77.1,33,Rail,93.3,65.8,7.4,0.17,61.0,1
3070.7,3.9,35,Air,39.9,63.0,0.6,0.48,42.6,1
1232.0,8.0,17,Rail,14.9,32.7,4.0,0.28,25.6,0
4039.0,77.9,18,Multimodal,19.5,53.6,5.8,0.91,77.6,2
3453.7,59.0,3,Sea,44.9,56.7,0.0,0.68,67.3,1
3111.9,6.0,35,Multimodal,83.9,31.6,0.0,0.2,40.8,1
3296.2,68.2,18,Rail,46.6,54.2,4.2,0.64,65.7,1
211.6,25.9,3,Road,86.4,28.3,3.3,0.9,55.4,1
3830.4,29.3,11,Road,25.2,86.0,7.9,0.43,54.1,1
280.5,82.5,4,Road,1.1,24.3,5.0,0.62,50.1,1
3583.5,3.7,26,Air,91.5,44.0,0.5,0.34,51.9,1
1050.0,52.3,9,Sea,54.6,68.2,7.9,0.66,70.6,2
3093.8,72.6,9,Air,0.1,24.6,5.5,0.73,55.7,1
657.6,1.0,39,Road,21.5,8.2,2.9,0.52,26.6,0
3206.1,79.3,28,Rail,53.5,78.1,3.6,0.54,70.6,2
1913.4,63.1,9,Rail,56.5,81.1,0.9,0.88,68.8,1
3590.4,61.4,6,Air,87.1,80.3,9.4,0.74,77.8,2
4446.5,35.2,8,Road,45.1,43.4,2.8,0.06,51.7,1
2647.2,18.8,26,Rail,38.5,8.1,4.5,0.87,48.6,1
2997.5,63.7,5,Road,25.2,23.2,6.4,0.54,59.6,1
3157.1,86.5,2,Sea,52.4,99.9,2.9,0.06,69.3,1
2729.5,22.7,28,Air,15.1,10.2,2.2,0.86,44.1,1
2101.5,8.2,20,Road,90.3,47.9,10.0,0.63,57.6,1
3887.1,3.0,30,Road,24.8,47.2,5.8,0.29,43.2,1
982.7,80.1,19,Road,29.0,84.6,4.3,0.56,58.0,1
267.3,62.2,24,Road,46.6,8.0,0.8,0.84,51.2,1
1528.8,36.2,9,Sea,9.4,44.2,0.4,0.4,38.6,0
2247.3,18.2,19,Road,86.5,5.3,2.2,0.4,49.4,1
4085.0,39.6,18,Road,83.9,87.2,3.1,0.42,72.0,2
4234.9,3.1,12,Air,85.9,30.6,5.9,0.15,48.2,1
2498.9,64.6,35,Sea,64.8,70.8,5.7,0.42,73.6,2
3986.5,72.3,28,Rail,24.6,70.5,9.8,0.73,73.2,2
1747.6,87.2,1,Rail,67.1,5.9,4.2,0.59,61.0,1
1720.2,47.6,5,Multimodal,31.0,41.3,9.5,0.51,56.6,1
2520.0,83.3,15,Road,55.0,26.4,2.9,0.72,71.4,2
296.4,21.0,31,Air,65.9,67.8,8.9,0.77,53.0,1
1642.0,43.2,27,Road,77.8,56.4,6.3,0.64,64.9,1
2388.4,27.3,31,Sea,97.7,46.5,0.6,0.34,57.1,1
3096.4,74.9,5,Road,13.7,58.3,9.3,0.66,67.2,1
3721.4,83.2,30,Road,35.6,3.1,0.6,0.13,53.7,1
734.6,16.2,31,Road,98.2,89.7,7.4,0.06,46.2,1
1277.3,61.9,1,Road,79.4,98.3,5.5,0.62,71.1,2
3176.9,61.5,21,Rail,8.6,76.5,6.8,0.47,57.4,1
329.2,89.6,35,Sea,89.3,88.1,6.2,0.32,76.2,2
3078.1,62.7,34,Air,9.5,60.4,9.9,0.85,63.8,1
2174.7,53.2,27,Road,11.9,93.9,7.2,0.54,55.8,1
3360.1,33.7,23,Road,44.1,51.7,4.7,0.63,60.5,1
2329.8,19.2,14,Rail,25.8,45.2,4.5,0.27,36.2,0
792.9,40.7,31,Sea,62.0,32.8,0.7,0.48,51.9,1
3864.6,14.0,10,Air,60.2,39.9,2.8,0.87,59.5,1
569.5,76.6,29,Rail,91.3,29.9,0.3,0.4,53.7,1
711.9,49.6,18,Rail,71.0,3.8,2.0,0.55,45.8,1
565.2,18.8,8,Rail,7.7,18.4,1.7,0.34,21.9,0
1435.8,40.6,7,Rail,44.0,45.6,2.9,0.25,39.7,0
2890.0,78.6,4,Road,60.1,44.1,2.8,0.14,60.0,1
614.0,11.9,24,Road,1.9,67.9,3.1,0.6,30.7,0
2107.4,40.0,5,Road,53.3,3.7,3.1,0.07,41.4,1
2594.9,77.2,31,Rail,92.7,58.8,0.9,0.47,69.3,1
2813.1,62.2,23,Rail,74.5,73.5,8.0,0.79,72.5,2
2792.7,10.1,1,Road,30.4,19.9,9.1,0.44,41.6,1
3613.3,17.9,15,Rail,68.4,92.1,9.7,0.23,54.9,1
2768.9,73.5,14,Sea,50.5,40.8,0.3,0.62,68.3,1
2230.9,68.4,32,Multimodal,81.1,30.5,3.2,0.11,55.0,1
4318.6,32.0,16,Road,43.6,45.2,4.9,0.54,59.8,1
1171.4,68.1,39,Rail,31.2,78.8,9.0,0.08,45.0,1
1905.6,46.1,15,Road,90.0,49.9,6.6,0.91,73.1,2
4438.7,65.3,8,Road,72.7,18.4,1.9,0.91,78.9,2
1240.9,37.9,24,Sea,12.0,74.8,8.8,0.33,53.0,1
2645.6,10.7,31,Road,96.2,57.0,10.0,0.13,50.5,1
3266.7,63.8,39,Sea,16.6,79.5,2.8,0.88,74.8,2
4408.7,86.8,23,Sea,92.3,74.5,3.2,0.83,98.0,2
2958.2,50.3,9,Rail,5.5,96.4,6.2,0.27,48.6,1
1469.6,53.4,18,Road,34.2,72.3,6.4,0.51,54.3,1
1115.1,65.6,19,Road,73.6,7.7,0.1,0.26,50.3,1
724.0,21.1,14,Road,77.4,99.5,9.1,0.36,50.7,1
473.6,68.7,3,Rail,12.8,48.2,9.7,0.55,45.0,1
3240.5,18.6,20,Multimodal,33.5,47.8,9.2,0.47,55.3,1
594.7,67.9,9,Road,45.6,81.0,6.5,0.45,55.5,1
3277.6,9.0,31,Air,17.7,25.2,5.7,0.63,40.4,1
3740.3,73.2,22,Road,55.8,84.5,1.3,0.55,73.5,2
3438.1,82.7,8,Rail,54.8,65.4,0.6,0.58,69.5,1
3808.8,84.5,29,Road,36.5,8.4,0.9,0.8,71.8,2
8.2,37.5,8,Road,99.5,98.5,3.0,0.94,65.8,1
4162.1,78.8,16,Sea,65.4,86.0,8.0,0.49,93.4,2
2260.2,43.5,4,Air,23.7,74.2,7.9,0.07,43.4,1
1626.9,45.2,39,Multimodal,95.8,72.6,7.2,0.24,64.2,1
1695.7,66.9,25,Rail,43.5,76.2,5.8,0.78,61.3,1
1816.0,36.0,5,Sea,51.9,8.8,0.2,0.48,45.7,1
2113.4,66.0,16,Air,54.6,37.4,9.7,0.78,65.6,1
419.0,58.7,21,Road,27.1,99.5,6.6,0.48,52.2,1
3803.3,3.4,15,Road,3.8,68.2,2.5,0.78,50.0,1
4030.2,39.9,33,Road,39.3,55.8,9.1,0.13,52.9,1
2754.3,29.8,30,Road,69.2,22.6,2.5,0.35,50.7,1
3112.7,9.6,9,Sea,47.7,68.2,5.8,0.48,59.5,1
645.4,77.4,18,Road,33.9,88.1,1.2,0.33,48.7,1
3715.8,90.0,38,Rail,56.0,75.7,9.8,0.18,70.5,2
700.9,71.5,7,Road,58.9,83.0,5.7,0.82,67.9,1
4185.0,63.3,10,Road,88.6,2.7,1.1,0.57,74.3,2
289.1,23.2,27,Road,28.3,26.6,2.0,0.16,27.6,0
717.5,27.2,21,Air,18.2,94.7,5.3,0.43,36.2,0
381.2,29.4,9,Road,57.5,84.1,1.0,0.79,51.2,1
3815.4,53.9,20,Multimodal,78.8,2.8,7.6,0.28,67.2,1
3813.1,46.7,23,Road,57.1,17.8,5.6,0.25,56.2,1
2382.5,90.0,1,Multimodal,17.4,34.8,1.5,0.8,64.6,1
169.7,42.3,27,Road,94.6,82.9,2.1,0.73,64.9,1
569.8,17.1,10,Road,26.5,5.5,8.0,0.26,26.6,0
2949.2,47.7,37,Road,63.7,66.9,7.8,0.83,72.4,2
2613.8,74.4,30,Road,57.3,24.2,1.6,0.28,56.8,1
2847.6,67.1,7,Road,41.8,78.9,3.3,0.5,67.5,1
1848.2,75.9,32,Rail,74.9,38.7,2.5,0.12,53.8,1
3214.2,49.2,13,Road,62.9,17.4,3.4,0.83,66.5,1
3456.0,60.1,3,Multimodal,42.9,35.0,3.5,0.87,68.6,1
2413.8,13.0,13,Road,62.1,97.8,5.0,0.21,48.2,1
4125.3,56.5,9,Road,31.0,73.4,2.6,0.78,69.8,1
475.2,38.4,13,Multimodal,92.0,97.6,1.0,0.59,56.8,1
3715.9,60.6,28,Rail,3.1,9.1,2.7,0.69,53.0,1
2799.6,32.2,28,Sea,37.0,19.3,4.1,0.65,58.1,1
4140.6,55.0,33,Sea,18.0,31.9,8.6,0.39,68.3,1
1765.7,18.4,30,Road,17.2,56.8,3.6,0.47,39.3,0
2852.3,38.9,29,Road,37.0,85.0,2.0,0.26,52.2,1
2436.7,9.3,18,Road,96.7,90.2,8.8,0.53,62.6,1
3348.4,83.9,37,Road,29.5,45.7,5.8,0.95,75.6,2
2396.2,37.7,22,Road,71.2,6.5,4.9,0.71,58.5,1
1596.2,57.1,6,Road,3.6,12.9,5.9,0.2,39.4,0
2971.8,4.1,18,Sea,30.4,44.5,7.3,0.74,56.3,1
1669.0,47.7,10,Sea,20.6,41.4,0.9,0.83,59.2,1
2981.2,72.5,7,Air,62.4,10.4,9.5,0.46,62.0,1
2137.3,19.7,19,Road,43.6,72.0,7.9,0.53,51.8,1
993.2,27.8,4,Multimodal,9.5,71.9,9.7,0.52,47.8,1
778.1,2.4,21,Air,91.9,58.4,5.0,0.69,48.1,1
579.3,55.8,32,Sea,26.5,4.3,3.6,0.45,45.4,1
3121.3,8.4,12,Road,66.3,25.0,6.6,0.32,42.7,1
4411.3,40.6,24,Sea,67.4,97.1,1.1,0.23,68.4,1
4354.2,28.6,15,Sea,94.6,56.0,2.1,0.49,75.0,2
4107.8,76.1,34,Multimodal,10.7,25.4,1.1,0.27,52.9,1
269.7,14.7,24,Sea,71.5,35.8,4.7,0.86,58.4,1
2533.8,76.4,36,Road,49.5,3.2,3.0,0.89,70.0,2
429.3,76.6,9,Road,50.1,51.5,2.0,0.9,62.6,1
1232.1,39.7,22,Rail,4.1,70.0,0.2,0.83,43.2,1
226.4,82.0,18,Road,85.6,12.5,6.9,0.28,58.3,1
3274.7,88.5,5,Rail,10.6,56.7,4.5,0.05,52.3,1
761.4,23.1,8,Multimodal,93.3,30.3,3.9,0.73,56.8,1
2096.9,1.1,28,Road,38.5,50.6,2.0,0.74,47.2,1
4378.9,25.2,30,Air,55.4,92.9,4.4,0.84,66.3,1
2244.3,24.9,15,Rail,0.8,59.5,6.2,0.52,40.0,1
2308.5,76.8,15,Road,78.7,90.8,0.8,0.93,83.9,2
3465.0,15.1,25,Rail,57.2,55.1,1.2,0.23,45.2,1
1587.6,21.4,12,Rail,91.3,45.4,3.7,0.58,50.3,1
4403.5,4.7,18,Air,30.5,21.1,5.9,0.07,33.3,0
1387.5,42.5,15,Rail,90.9,29.4,0.5,0.75,56.9,1
357.3,80.0,21,Rail,26.8,78.3,6.6,0.94,59.0,1
2186.2,24.6,22,Sea,63.1,75.9,8.4,0.77,72.9,2
2496.4,21.3,28,Air,33.0,67.5,2.7,0.46,43.0,1
4443.8,9.4,10,Rail,23.2,4.0,4.4,0.44,42.3,1
4124.9,58.6,9,Rail,34.9,94.2,3.6,0.66,66.6,1
1983.4,11.5,22,Sea,55.3,40.1,3.2,0.15,40.1,1
1789.3,27.2,29,Road,62.1,13.1,6.5,0.68,51.5,1
380.9,40.6,1,Rail,18.3,87.1,9.5,0.81,51.2,1
2919.0,4.1,22,Rail,43.1,93.6,3.6,0.33,41.7,1
2767.8,19.4,20,Road,42.7,38.5,6.6,0.21,42.2,1
4311.6,76.1,3,Sea,91.6,19.7,2.3,0.62,84.2,2
3577.1,82.7,10,Multimodal,63.8,14.8,8.5,0.05,69.2,1
1015.5,23.1,35,Multimodal,54.3,86.8,2.4,0.88,55.9,1
1403.4,39.3,4,Rail,85.3,23.2,0.7,0.16,41.7,1
1366.5,61.1,38,Road,19.3,11.5,3.0,0.34,43.3,1
597.8,25.3,7,Rail,20.0,42.2,4.0,0.62,35.3,0
1370.7,20.5,5,Rail,27.7,97.3,3.4,0.88,50.3,1
2876.0,31.7,7,Road,23.3,23.6,7.1,0.81,55.6,1
2099.1,45.3,19,Road,78.8,93.2,6.9,0.6,68.7,1
2726.7,30.5,29,Road,90.4,87.4,8.7,0.53,69.0,1
1909.0,54.2,8,Road,70.1,78.7,4.5,0.11,52.4,1
1958.9,30.3,31,Sea,27.3,92.4,1.1,0.73,58.8,1
183.2,36.4,16,Air,54.3,31.6,9.8,0.11,33.0,0
3928.5,55.1,13,Road,45.9,79.2,8.5,0.23,65.9,1
3950.3,30.0,17,Road,30.6,29.8,8.0,0.71,59.1,1
1050.3,45.6,20,Road,98.5,78.9,8.1,0.35,60.0,1
4192.5,68.6,36,Multimodal,29.1,6.7,2.2,0.14,50.7,1
2905.1,1.6,2,Road,61.3,82.6,8.7,0.58,55.6,1
2222.8,82.6,12,Road,44.6,94.4,3.7,0.2,63.0,1
1614.8,84.8,29,Sea,11.6,20.1,7.1,0.75,69.9,1
1891.1,31.1,5,Road,77.1,20.0,0.5,0.85,58.9,1
1035.7,69.7,31,Road,74.5,74.5,4.5,0.91,72.4,2
1536.2,58.8,2,Multimodal,34.6,2.7,7.0,0.64,55.2,1
3026.8,26.8,34,Sea,34.4,10.5,4.8,0.57,54.7,1
3496.8,88.2,36,Multimodal,27.4,38.0,4.6,0.05,55.1,1
2829.5,66.5,36,Rail,80.7,3.2,3.7,0.63,66.4,1
1250.3,3.7,35,Air,37.3,61.6,1.6,0.23,29.3,0
1039.9,9.6,11,Rail,42.7,85.8,7.8,0.23,34.5,0
2892.1,11.5,15,Road,83.9,2.3,7.1,0.37,51.2,1
1927.4,50.1,2,Rail,54.0,30.5,3.2,0.08,41.5,1
2651.8,19.6,39,Rail,59.4,60.0,7.2,0.32,46.0,1
1704.9,22.6,16,Rail,97.8,31.7,4.8,0.59,50.7,1
2479.1,4.8,2,Road,11.5,20.0,2.9,0.22,30.2,0
863.2,63.1,11,Road,25.6,53.7,9.8,0.34,48.7,1
2779.3,35.4,23,Road,33.9,3.2,4.6,0.36,44.1,1
3001.2,20.3,23,Road,42.3,82.1,1.8,0.39,52.9,1
2792.4,55.3,36,Rail,28.7,11.6,5.0,0.92,58.1,1
200.6,13.4,15,Air,52.5,22.3,6.0,0.8,38.6,0
2274.5,58.3,5,Road,16.4,5.8,2.8,0.08,38.5,0
3385.0,14.5,3,Air,96.1,46.3,6.0,0.12,50.0,1
3113.3,45.5,17,Rail,14.8,67.8,0.8,0.11,40.9,1
251.8,68.6,29,Multimodal,44.1,68.8,6.4,0.46,55.2,1
4080.7,59.0,3,Road,48.3,100.0,1.7,0.83,78.9,2
3425.7,33.9,30,Sea,62.4,73.3,7.1,0.49,72.6,2
3802.6,44.0,21,Rail,91.2,33.1,4.8,0.28,61.2,1
1491.0,21.8,13,Rail,78.8,69.0,9.8,0.55,51.3,1
1919.0,10.5,16,Rail,28.2,35.1,2.9,0.52,34.6,0
813.4,23.8,17,Rail,86.9,58.6,7.0,0.87,56.7,1
2551.5,44.6,35,Multimodal,81.6,96.2,1.2,0.31,62.8,1
2650.2,72.2,39,Road,98.1,47.9,8.6,0.75,77.3,2
2742.7,50.3,29,Rail,6.4,57.3,4.5,0.29,44.3,1
1195.9,56.0,33,Road,76.7,97.5,9.1,0.89,76.7,2
3893.2,37.2,10,Multimodal,72.0,15.5,0.5,0.14,48.3,1
2337.0,54.1,33,Road,63.4,97.9,8.9,0.47,66.0,1
2743.6,24.7,27,Road,82.7,81.3,7.2,0.05,53.4,1
1643.6,78.3,37,Sea,85.2,45.5,6.1,0.75,84.4,2
2116.4,21.7,35,Rail,2.7,48.1,3.6,0.48,34.1,0
1549.2,44.2,31,Road,96.9,8.9,4.4,0.36,53.6,1
4141.9,85.4,23,Sea,83.9,32.8,6.8,0.83,97.4,2
3574.5,35.8,35,Road,83.9,82.3,2.9,0.4,65.5,1
4052.0,63.7,21,Road,17.3,35.1,8.0,0.93,73.8,2
1987.1,58.0,34,Road,43.4,12.1,4.6,0.69,61.0,1
2707.9,58.1,6,Sea,11.8,68.5,4.8,0.52,64.0,1
123.5,45.2,17,Road,2.2,60.8,1.0,0.39,33.7,0
2912.2,21.3,34,Rail,2.7,82.3,7.7,0.15,38.5,0
2028.3,18.8,14,Road,7.4,28.4,0.9,0.88,45.6,1
3392.1,31.8,1,Air,96.3,74.6,5.6,0.32,62.6,1
2061.3,77.0,6,Multimodal,16.5,3.0,0.6,0.57,47.0,1
2839.5,68.7,29,Rail,41.3,39.6,6.3,0.32,55.4,1
306.8,85.1,38,Air,93.9,69.3,8.6,0.35,66.8,1
4271.8,62.7,1,Road,80.7,54.0,1.3,0.3,71.0,2
112.7,39.1,21,Sea,49.9,68.3,4.2,0.16,47.9,1
704.3,17.4,35,Rail,77.3,29.8,7.3,0.27,36.7,0
4396.3,19.0,25,Rail,38.4,22.7,3.7,0.34,45.1,1
3329.9,22.3,32,Road,43.3,88.2,1.9,0.78,61.6,1
1491.6,19.8,25,Road,41.9,21.0,6.3,0.94,49.3,1
3440.3,44.5,3,Road,28.2,63.4,7.9,0.79,65.1,1
1695.8,33.0,30,Multimodal,26.0,18.0,2.6,0.28,33.5,0
2120.2,24.6,10,Rail,77.5,66.2,8.4,0.94,63.2,1
1408.8,23.8,37,Road,74.1,18.3,8.5,0.46,48.7,1
902.2,28.4,37,Road,56.9,4.1,1.3,0.23,34.1,0
2721.3,37.6,16,Air,86.5,93.5,7.4,0.47,60.1,1
1006.4,62.2,28,Sea,41.2,0.9,8.3,0.73,65.7,1
2601.9,68.4,38,Road,57.8,36.8,3.2,0.78,69.0,1
1189.1,81.5,14,Road,19.0,50.1,7.8,0.38,56.3,1
2368.4,52.2,3,Road,76.0,0.2,8.2,0.11,49.2,1
551.0,8.2,9,Air,10.9,42.5,9.1,0.27,24.0,0
4364.2,62.8,21,Road,27.9,5.5,5.4,0.72,66.3,1
1170.7,8.4,2,Road,84.2,75.7,2.8,0.9,57.4,1
3291.4,1.8,9,Road,36.1,82.8,8.9,0.5,52.0,1
2414.6,38.9,34,Road,33.0,12.8,8.0,0.76,57.6,1
4290.1,22.2,39,Road,34.7,14.7,0.0,0.08,41.7,1
4462.8,74.4,32,Sea,99.6,59.5,7.5,0.34,90.9,2
1130.5,84.5,16,Rail,41.4,97.1,0.7,0.07,50.5,1
3563.8,21.6,36,Road,18.1,83.3,5.8,0.4,50.9,1
2617.1,70.2,10,Rail,94.5,0.9,0.5,0.74,69.0,1
4144.0,13.6,34,Sea,90.3,47.0,9.0,0.08,66.4,1
9.5,77.7,27,Air,22.9,84.9,0.2,0.34,42.5,1
3421.5,42.0,30,Sea,49.7,76.4,7.7,0.29,67.8,1
1753.1,19.3,10,Road,7.6,62.4,0.3,0.46,37.9,0
1994.8,9.7,19,Rail,52.6,94.9,8.9,0.62,50.2,1
2404.6,50.7,22,Sea,90.1,75.5,4.0,0.44,74.5,2
3219.5,5.2,11,Sea,47.1,39.9,9.2,0.69,64.5,1
2090.4,60.4,12,Road,64.7,75.1,5.4,0.2,58.0,1
709.2,64.1,26,Air,98.4,34.8,4.2,0.08,49.1,1
614.4,61.0,39,Rail,80.3,39.0,3.2,0.78,60.9,1
1827.8,52.7,27,Road,11.9,0.2,6.3,0.6,44.0,1
1008.4,33.7,14,Sea,90.2,46.5,5.5,0.32,58.8,1
1638.4,10.2,17,Rail,79.1,42.3,7.7,0.76,53.5,1
1523.7,10.9,17,Road,89.1,83.3,6.3,0.7,59.4,1
326.4,12.7,39,Road,2.2,38.4,6.9,0.87,38.9,0
3691.6,53.3,18,Road,64.6,73.9,4.2,0.14,64.8,1
3854.3,75.9,28,Rail,15.0,23.4,3.2,0.81,62.4,1
482.1,15.9,35,Rail,6.3,98.6,3.3,0.29,27.7,0
2624.1,34.5,11,Sea,1.1,53.9,5.4,0.91,62.7,1
